Source,Target,Type,Weight
20685,20712,Undirected,42
20685,20711,Undirected,49
20682,20685,Undirected,34
20685,POST,Undirected,54
21210,21212,Undirected,295
21210,21238,Undirected,39
21210,85099B,Undirected,83
20719,21210,Undirected,34
21210,POST,Undirected,76
21212,21238,Undirected,88
21212,85099B,Undirected,261
20719,21212,Undirected,97
21039,21212,Undirected,30
20712,21212,Undirected,62
20711,21212,Undirected,53
20682,21212,Undirected,38
21212,POST,Undirected,152
21238,85099B,Undirected,77
20719,21238,Undirected,38
20712,21238,Undirected,38
21039,85099B,Undirected,31
20712,85099B,Undirected,429
20711,85099B,Undirected,337
20682,85099B,Undirected,39
85099B,POST,Undirected,122
20712,20719,Undirected,161
20711,20719,Undirected,57
20719,21432,Undirected,43
20682,20719,Undirected,32
20719,POST,Undirected,197
21039,POST,Undirected,34
20711,20712,Undirected,194
20712,POST,Undirected,128
21432,POST,Undirected,51
84879,84946,Undirected,210
21098,22111,Undirected,32
22111,85048,Undirected,35
21890,21891,Undirected,91
21805,21807,Undirected,44
21805,21806,Undirected,36
21806,21807,Undirected,47
22113,22294,Undirected,33
21034,22294,Undirected,36
20978,20979,Undirected,112
20992,21034,Undirected,31
22111,84077,Undirected,30
21034,84077,Undirected,32
22111,22113,Undirected,182
21034,22113,Undirected,79
22276,22277,Undirected,51
22169,47566,Undirected,46
21755,22169,Undirected,46
22169,85099B,Undirected,42
21700,85099B,Undirected,55
84270,85099B,Undirected,31
22139,84270,Undirected,32
21890,85099B,Undirected,32
21890,22139,Undirected,43
21891,85099B,Undirected,35
21891,22139,Undirected,46
21755,47566,Undirected,76
47566,85099B,Undirected,173
21929,47566,Undirected,79
22139,47566,Undirected,98
21755,85099B,Undirected,80
21755,21929,Undirected,40
21755,22139,Undirected,54
21755,22151,Undirected,33
20681,85099B,Undirected,36
22151,85099B,Undirected,33
21156,47591D,Undirected,162
22113,84029E,Undirected,67
21908,85150,Undirected,106
21172,85150,Undirected,55
21172,21908,Undirected,72
84029E,84992,Undirected,41
21976,84992,Undirected,102
84839,85064,Undirected,53
22156,22294,Undirected,31
22156,22178,Undirected,35
22155,22156,Undirected,32
21868,22178,Undirected,35
21034,22178,Undirected,62
22154,22155,Undirected,47
21034,21868,Undirected,39
22189,85099C,Undirected,71
22189,22296,Undirected,55
22189,22297,Undirected,40
22189,84836,Undirected,64
21181,22189,Undirected,79
21621,22189,Undirected,54
22138,22189,Undirected,42
20967,22273,Undirected,35
20967,22271,Undirected,44
20975,22138,Undirected,41
21181,85099C,Undirected,63
22296,22297,Undirected,173
22296,84836,Undirected,94
22297,84836,Undirected,85
21181,22297,Undirected,42
21484,84836,Undirected,30
21621,84836,Undirected,41
22138,84836,Undirected,52
21181,21479,Undirected,37
21181,21621,Undirected,39
21181,22138,Undirected,39
21479,21484,Undirected,55
21621,22138,Undirected,36
21754,21955,Undirected,49
22294,84949,Undirected,38
22294,22295,Undirected,155
21754,22294,Undirected,42
22294,84946,Undirected,43
22139,22294,Undirected,32
22295,84949,Undirected,35
21754,84949,Undirected,41
21888,21912,Undirected,140
21912,22139,Undirected,58
21912,22138,Undirected,67
21888,22139,Undirected,48
21888,22138,Undirected,70
21754,84997B,Undirected,31
21754,84997C,Undirected,33
21754,22139,Undirected,84
21326,21754,Undirected,30
21754,22113,Undirected,46
21754,21868,Undirected,48
21754,22138,Undirected,69
84509A,84510A,Undirected,103
84946,84997B,Undirected,36
22139,84946,Undirected,53
22113,84946,Undirected,36
22138,84946,Undirected,46
22139,84997B,Undirected,58
22138,84997B,Undirected,64
22139,84997C,Undirected,48
22138,84997C,Undirected,62
21868,22138,Undirected,41
21232,22138,Undirected,71
22138,47591D,Undirected,74
21175,22138,Undirected,31
21481,22138,Undirected,33
21175,85150,Undirected,196
21232,84997B,Undirected,54
21175,21232,Undirected,100
21232,48111,Undirected,41
21232,21731,Undirected,53
21232,21481,Undirected,48
21731,84997A,Undirected,40
47591D,84997B,Undirected,51
21731,84997B,Undirected,65
84991,84997B,Undirected,63
47591C,47591D,Undirected,73
21175,47591D,Undirected,40
22064,47591D,Undirected,32
47591D,84991,Undirected,146
21481,47591D,Undirected,35
21175,22064,Undirected,36
22064,84991,Undirected,40
21481,21731,Undirected,48
21481,21482,Undirected,52
85049A,85049E,Undirected,134
22086,85049E,Undirected,57
22086,85049A,Undirected,84
85049A,85123A,Undirected,58
22151,22152,Undirected,69
21385,84836,Undirected,61
22151,84836,Undirected,40
21929,84836,Undirected,31
84836,85099F,Undirected,32
21928,84836,Undirected,34
22113,84836,Undirected,34
22086,85048,Undirected,63
85048,85123A,Undirected,44
21385,22296,Undirected,51
21385,85123A,Undirected,128
22086,85099F,Undirected,32
22086,22113,Undirected,70
22151,85123A,Undirected,100
21929,85099F,Undirected,325
21928,85099F,Undirected,330
85099F,85123A,Undirected,164
22113,85123A,Undirected,143
35400,85123A,Undirected,48
21034,72741,Undirected,40
21041,21216,Undirected,36
21155,21216,Undirected,37
21216,21217,Undirected,96
21216,21218,Undirected,163
21243,21244,Undirected,172
21240,21244,Undirected,198
21238,21244,Undirected,147
21239,21244,Undirected,148
20677,21244,Undirected,133
21240,21243,Undirected,163
21238,21243,Undirected,135
21239,21243,Undirected,183
20677,21243,Undirected,174
20675,21243,Undirected,133
21041,21155,Undirected,42
21041,21218,Undirected,39
21155,21217,Undirected,48
21155,21218,Undirected,50
21499,21500,Undirected,198
21498,21500,Undirected,169
21498,21499,Undirected,203
21034,21124,Undirected,43
21034,21122,Undirected,44
21217,21218,Undirected,110
21238,21240,Undirected,267
21239,21240,Undirected,295
20677,21240,Undirected,169
20675,21240,Undirected,207
21238,21239,Undirected,251
20677,21238,Undirected,155
20675,21238,Undirected,172
20677,21239,Undirected,197
20675,21239,Undirected,168
20675,20677,Undirected,235
21232,21975,Undirected,70
21213,21232,Undirected,68
21232,21977,Undirected,96
21231,21975,Undirected,42
21213,21231,Undirected,49
21231,21977,Undirected,57
21231,84991,Undirected,106
21213,21975,Undirected,245
21975,21977,Undirected,312
21212,21975,Undirected,381
21975,84991,Undirected,352
21213,21977,Undirected,226
21212,21213,Undirected,365
21213,84991,Undirected,251
21212,21977,Undirected,583
85174,85175,Undirected,40
84755,84950,Undirected,31
84832,84879,Undirected,50
21733,22113,Undirected,62
21733,22295,Undirected,57
21733,21755,Undirected,116
21733,21756,Undirected,34
20685,21733,Undirected,83
21733,48194,Undirected,55
22275,85123A,Undirected,57
22283,85123A,Undirected,79
22186,85123A,Undirected,42
22187,85123A,Undirected,36
21735,85123A,Undirected,38
22295,85123A,Undirected,187
21755,85123A,Undirected,365
21756,85123A,Undirected,117
22120,85123A,Undirected,52
20685,85123A,Undirected,221
48194,85123A,Undirected,193
48173C,85123A,Undirected,84
48189,85123A,Undirected,49
48116,85123A,Undirected,42
21755,22113,Undirected,39
22086,22186,Undirected,40
22086,22187,Undirected,35
21755,22086,Undirected,43
22186,22187,Undirected,54
21755,22120,Undirected,95
20685,21755,Undirected,79
21755,48194,Undirected,82
22320,22325,Undirected,32
21756,22120,Undirected,37
20685,21756,Undirected,37
20685,48194,Undirected,253
20685,48173C,Undirected,141
20685,48189,Undirected,50
20685,48116,Undirected,102
48173C,48194,Undirected,109
48189,48194,Undirected,53
48116,48194,Undirected,94
48116,48173C,Undirected,56
21181,48194,Undirected,67
48194,84879,Undirected,82
22112,48194,Undirected,57
21790,48194,Undirected,30
21181,22113,Undirected,50
21181,22112,Undirected,138
21181,21257,Undirected,35
21181,22171,Undirected,39
21181,21790,Undirected,39
22113,84879,Undirected,61
22112,84879,Undirected,85
21257,84879,Undirected,36
22171,84879,Undirected,46
22273,84879,Undirected,30
21790,84879,Undirected,88
21791,84879,Undirected,57
21591,84879,Undirected,30
22150,84879,Undirected,51
22112,22113,Undirected,166
21790,22113,Undirected,36
22112,22273,Undirected,31
21790,22112,Undirected,55
21791,22112,Undirected,30
21790,22086,Undirected,84
21791,22086,Undirected,59
21790,22273,Undirected,43
21791,22273,Undirected,31
22150,22272,Undirected,34
21790,22150,Undirected,51
21791,22150,Undirected,38
20726,20977,Undirected,41
20675,20676,Undirected,237
20676,21931,Undirected,55
20676,85099C,Undirected,31
20676,84596B,Undirected,47
20676,21232,Undirected,50
20676,20726,Undirected,47
20676,20725,Undirected,84
20676,21216,Undirected,35
20675,20726,Undirected,43
20675,20725,Undirected,59
84596E,84596G,Undirected,30
84596B,84596E,Undirected,50
84596B,84596G,Undirected,90
20975,21931,Undirected,35
20975,21232,Undirected,34
20975,21791,Undirected,44
20975,21034,Undirected,49
20725,20975,Undirected,47
21931,85099C,Undirected,425
21929,21931,Undirected,336
21931,22131,Undirected,38
21931,22055,Undirected,38
21232,21931,Undirected,94
21034,21931,Undirected,61
21931,37503,Undirected,32
20726,21931,Undirected,173
20725,21931,Undirected,334
21216,21931,Undirected,52
21931,22114,Undirected,45
21931,82482,Undirected,93
21231,21931,Undirected,48
21929,85099C,Undirected,257
22131,85099C,Undirected,31
21232,85099C,Undirected,97
21034,85099C,Undirected,72
37503,85099C,Undirected,30
21216,85099C,Undirected,34
22114,85099C,Undirected,39
82482,85099C,Undirected,94
21231,85099C,Undirected,51
21232,21929,Undirected,47
21034,21929,Undirected,41
21929,82482,Undirected,57
37447,37448,Undirected,62
22055,37448,Undirected,43
21232,37448,Undirected,144
37448,37450,Undirected,56
37448,37449,Undirected,43
22064,37448,Undirected,51
20725,37448,Undirected,35
21231,37448,Undirected,76
20726,22131,Undirected,32
20725,22131,Undirected,62
22055,37447,Undirected,46
21232,37447,Undirected,97
37447,37450,Undirected,67
37447,37449,Undirected,44
22064,37447,Undirected,38
21231,37447,Undirected,66
21232,22055,Undirected,157
22055,37450,Undirected,58
22055,37449,Undirected,40
20725,22055,Undirected,39
21216,22055,Undirected,30
22055,82482,Undirected,37
21231,22055,Undirected,83
20725,84596B,Undirected,38
21232,22065,Undirected,70
21034,21232,Undirected,72
21232,37502,Undirected,37
21232,37449,Undirected,89
21232,84535B,Undirected,40
20726,21232,Undirected,67
20725,21232,Undirected,157
21216,21232,Undirected,51
21232,22114,Undirected,74
21232,82482,Undirected,85
21034,21791,Undirected,52
20726,21791,Undirected,31
20725,21791,Undirected,42
37449,37450,Undirected,59
22064,37450,Undirected,40
21231,37450,Undirected,82
21231,22065,Undirected,57
20726,21034,Undirected,60
20725,21034,Undirected,77
21034,22114,Undirected,63
21034,82482,Undirected,77
21034,21231,Undirected,51
37502,37503,Undirected,46
37449,37503,Undirected,39
20726,37503,Undirected,32
20725,37503,Undirected,47
21231,37449,Undirected,56
84535B,84536B,Undirected,40
21231,22064,Undirected,138
20726,21216,Undirected,30
20726,82482,Undirected,47
20726,21231,Undirected,41
20725,21216,Undirected,61
20725,82482,Undirected,120
20725,21231,Undirected,83
21216,82482,Undirected,32
22114,82482,Undirected,45
21231,22114,Undirected,32
21231,82482,Undirected,62
20685,21670,Undirected,32
20685,21121,Undirected,35
20685,82482,Undirected,44
20685,22189,Undirected,48
20685,21929,Undirected,54
20685,47591D,Undirected,36
20685,22082,Undirected,34
20685,84970S,Undirected,50
20685,21868,Undirected,36
20685,85099F,Undirected,89
21670,85099B,Undirected,47
21121,21122,Undirected,244
21121,21124,Undirected,210
21121,21238,Undirected,38
21121,85099B,Undirected,49
21122,85099B,Undirected,50
21122,47591D,Undirected,39
21124,85099B,Undirected,38
21242,85099B,Undirected,42
21238,21929,Undirected,30
21238,85099F,Undirected,39
22189,82482,Undirected,115
82482,85099B,Undirected,142
47591D,82482,Undirected,31
22082,82482,Undirected,33
82482,84970S,Undirected,62
21868,82482,Undirected,43
82482,85099F,Undirected,62
22189,85099B,Undirected,78
22189,47591D,Undirected,30
22189,84970S,Undirected,52
22189,85099F,Undirected,39
20982,20983,Undirected,156
20983,85099B,Undirected,44
21356,21357,Undirected,42
20982,85099B,Undirected,38
21833,85099B,Undirected,35
47591D,85099B,Undirected,94
22082,85099B,Undirected,43
84970S,85099B,Undirected,90
21868,85099B,Undirected,35
85099B,85099F,Undirected,725
21929,47591D,Undirected,32
47591D,85099F,Undirected,50
21868,84970S,Undirected,33
84970S,85099F,Undirected,40
21868,21869,Undirected,68
21258,DOT,Undirected,53
21328,22086,Undirected,38
21328,DOT,Undirected,47
21481,22086,Undirected,53
21912,22149,Undirected,31
22069,DOT,Undirected,38
22086,22149,Undirected,56
35400,DOT,Undirected,35
37370,DOT,Undirected,44
48185,DOT,Undirected,53
72349b,DOT,Undirected,42
72807c,DOT,Undirected,39
22141,22147,Undirected,39
22166,DOT,Undirected,49
37340,DOT,Undirected,44
84872a,DOT,Undirected,32
84873a,DOT,Undirected,58
21876,DOT,Undirected,31
21955,DOT,Undirected,42
22086,22141,Undirected,78
18098c,DOT,Undirected,110
21539,DOT,Undirected,53
21558,DOT,Undirected,50
21888,DOT,Undirected,37
22144,84347,Undirected,31
21888,22086,Undirected,60
21888,22149,Undirected,34
22086,22144,Undirected,108
22144,22149,Undirected,45
21116,DOT,Undirected,82
21430,22077,Undirected,33
21430,DOT,Undirected,90
21870,22114,Undirected,34
21870,22149,Undirected,34
21870,37370,Undirected,34
22077,22114,Undirected,31
22077,22149,Undirected,59
22077,22273,Undirected,33
22114,22149,Undirected,34
22149,22273,Undirected,129
15056bl,DOT,Undirected,39
21328,21329,Undirected,109
21328,21330,Undirected,31
21329,22086,Undirected,32
18098c,22055,Undirected,36
21467,21472,Undirected,35
21531,22055,Undirected,47
21531,DOT,Undirected,45
21535,22055,Undirected,42
21658,DOT,Undirected,44
22055,DOT,Undirected,108
22077,22147,Undirected,50
22144,22147,Undirected,40
84029G,DOT,Undirected,41
21430,84029G,Undirected,33
21871,84029G,Undirected,33
22086,84029G,Undirected,48
21430,48185,Undirected,31
21888,21914,Undirected,43
21912,21914,Undirected,37
21914,22077,Undirected,31
21914,22086,Undirected,59
21955,48185,Undirected,91
21216,48185,Undirected,40
21216,DOT,Undirected,61
21218,48185,Undirected,41
21218,DOT,Undirected,80
21257,22077,Undirected,36
21257,DOT,Undirected,48
21955,22189,Undirected,51
22077,22189,Undirected,38
22083,22189,Undirected,40
22086,22189,Undirected,34
22189,48185,Undirected,32
22195,DOT,Undirected,46
21430,21931,Undirected,69
21871,37370,Undirected,32
21931,22086,Undirected,60
21931,22273,Undirected,32
21931,DOT,Undirected,131
22086,79321,Undirected,45
20969,22141,Undirected,33
20969,22147,Undirected,78
21622,46000M,Undirected,95
21622,21755,Undirected,60
21622,21754,Undirected,71
21755,22114,Undirected,53
21326,21755,Undirected,33
20712,20713,Undirected,249
20713,21931,Undirected,326
20711,20713,Undirected,162
20713,85099B,Undirected,408
20712,21931,Undirected,319
21931,85099B,Undirected,761
21231,47566,Undirected,37
21232,47566,Undirected,69
21156,47566,Undirected,31
20750,47566,Undirected,39
47566,84378,Undirected,53
47566,84380,Undirected,65
21232,47570B,Undirected,30
21232,84032B,Undirected,30
20682,21156,Undirected,33
20682,20750,Undirected,35
21231,22072,Undirected,31
21231,21527,Undirected,51
21231,84378,Undirected,34
21232,21844,Undirected,41
21232,22072,Undirected,53
21232,21527,Undirected,100
21156,21232,Undirected,53
20750,21232,Undirected,36
21232,84378,Undirected,60
21232,84380,Undirected,52
20750,21156,Undirected,45
21156,84378,Undirected,35
21355,84378,Undirected,40
84378,84380,Undirected,258
22112,84029G,Undirected,165
22111,84029G,Undirected,142
22112,48111,Undirected,37
22112,48188,Undirected,42
22111,48111,Undirected,34
48111,48116,Undirected,69
48116,48188,Undirected,53
48111,48188,Undirected,153
84559A,84559B,Undirected,59
16237,16238,Undirected,32
20828,85099B,Undirected,36
20724,21156,Undirected,58
20723,20724,Undirected,410
20712,20724,Undirected,125
20724,21080,Undirected,91
20724,21231,Undirected,65
20724,21731,Undirected,94
20724,84991,Undirected,69
20724,21232,Undirected,109
20724,84992,Undirected,35
20724,21212,Undirected,175
20718,20724,Undirected,162
79323W,85099B,Undirected,33
37503,85099B,Undirected,64
21156,85099B,Undirected,96
20723,85099B,Undirected,200
84380,85099B,Undirected,62
71477,85099B,Undirected,49
21080,85099B,Undirected,221
21231,85099B,Undirected,89
21041,85099B,Undirected,52
84991,85099B,Undirected,157
21232,85099B,Undirected,182
84029E,85099B,Undirected,89
20677,85099B,Undirected,44
84992,85099B,Undirected,97
20718,85099B,Undirected,272
20725,21156,Undirected,112
20723,20725,Undirected,202
20712,20725,Undirected,154
20725,84380,Undirected,49
20725,71477,Undirected,31
20725,21080,Undirected,172
20725,21731,Undirected,93
20725,21041,Undirected,33
20725,84991,Undirected,165
20725,84029E,Undirected,56
20725,21479,Undirected,52
20677,20725,Undirected,63
20725,84992,Undirected,103
20725,21212,Undirected,282
20718,20725,Undirected,192
37503,85123A,Undirected,86
37503,84991,Undirected,84
20727,37503,Undirected,32
37503,84992,Undirected,38
20719,21156,Undirected,45
21156,85123A,Undirected,88
20712,21156,Undirected,36
21080,21156,Undirected,57
21156,21731,Undirected,30
21156,84991,Undirected,61
21156,22138,Undirected,81
20727,21156,Undirected,80
20726,21156,Undirected,58
21156,84029E,Undirected,32
21156,84992,Undirected,37
21156,21212,Undirected,102
20718,21156,Undirected,34
20719,20723,Undirected,254
20723,85123A,Undirected,114
