Id,Label,TotalQuantity,TotalRevenue,InvoiceCount,Degree,WeightedDegree
22060,LARGE CAKE STAND HANGING HEARTS,737,5719.21,158,1,43
18098C,PORCELAIN BUTTERFLY OIL BURNER,1264,3375.76,236,1,43
22172,METAL SHELF WITH RAIL ,378,3451.82,185,1,43
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,1979,2367.39,114,1,43
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1702,2761.8999999999996,202,1,43
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1608,1313.3899999999999,100,1,43
84975,HEART SHAPED MIRROR,2015,3308.65,212,1,43
21356,TOAST ITS - FAIRY FLOWER,1624,2071.8,349,1,42
22223,CAKE PLATE LOVEBIRD PINK,728,3374.78,175,1,42
21357,TOAST ITS - DINOSAUR,1399,1841.51,211,1,42
21246,RED SPOTTY BIG BOWL,751,3695.53,209,1,42
22211,WOOD STAMP SET FLOWERS,1538,2033.8999999999999,291,1,42
22710,WRAP I LOVE LONDON ,7209,2831.78,173,1,42
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,218,907.35,112,1,42
22342,HOME GARLAND PAINTED ZINC ,1845,2572.58,230,1,41
23494,VINTAGE DOILY DELUXE SEWING KIT ,813,5377.81,205,1,41
22937,BAKING MOULD CHOCOLATE CUPCAKES,1024,2695.8399999999997,160,1,41
21421,PORCELAIN ROSE LARGE ,1807,2163.23,105,1,41
21251,DINOSAUR HEIGHT CHART STICKER SET,599,1704.6100000000001,132,1,41
21422,PORCELAIN ROSE SMALL,3203,2655.72,147,1,41
20996,JAZZ HEARTS ADDRESS BOOK,6343,1707.1100000000001,335,1,41
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,605,2069.19,186,1,41
21765,HANGING METAL BIRD BATH,381,3155.89,143,1,41
23275,SET OF 3 HANGING OWLS OLLIE BEAK,3749,4557.97,325,1,41
22341,LOVE GARLAND PAINTED ZINC ,3483,5728.709999999999,240,1,41
21557,SET OF 6 FUNKY BEAKERS,956,3259.8900000000003,302,1,41
72799E,IVORY PILLAR CANDLE SILVER FLOCK,1265,2699.2200000000003,178,1,40
22336,DOVE DECORATION PAINTED ZINC ,4736,2296.65,214,1,40
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,1459,2772.4,286,1,40
21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",1010,4209.7,172,1,40
85176,SEWING SUSAN 21 NEEDLE SET,2776,2331.3799999999997,306,1,40
22318,FIVE HEART HANGING DECORATION,1626,5119.710000000001,389,1,40
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1391,1752.79,147,1,40
22396,MAGNETS PACK OF 4 RETRO PHOTO,1917,1453.66,184,1,40
23371,SET 36 COLOUR PENCILS SPACEBOY ,1712,2313.53,185,1,40
22931,BAKING MOULD HEART WHITE CHOCOLATE,902,2157.85,129,1,40
21576,LETS GO SHOPPING COTTON TOTE BAG,743,1713.75,205,1,40
21747,SMALL SKULL WINDMILL,2050,2453.6,153,1,40
22985,"WRAP, BILLBOARD FONTS DESIGN",4772,1916.24,136,1,40
22254,FELT TOADSTOOL LARGE,1411,1808.46,148,1,39
15056bl,EDWARDIAN PARASOL BLACK,126,1583.52,87,1,39
22990,COTTON APRON PANTRY DESIGN,638,2942.1800000000003,164,1,39
21398,RED  SPOTTY COFFEE  MUG,2299,2242.41,126,1,39
21399,BLUE  SPOTTY  COFFEE MUG,2392,1559.32,118,1,39
22255,FELT TOADSTOOL  SMALL,1218,1156.78,142,1,39
21992,VINTAGE PAISLEY STATIONERY SET,3437,7039.27,656,1,39
22947,WOODEN ADVENT CALENDAR RED,1026,13111.85,209,1,39
21491,SET OF THREE VINTAGE GIFT WRAPS,2897,5404.0599999999995,248,1,39
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2218,3656.9399999999996,281,1,39
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2448,1360.2,165,1,39
72807c,SET/3 VANILLA SCENTED CANDLE IN BOX,60,511.98,44,1,39
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1914,1436.3400000000001,147,1,39
85132A,CHARLIE + LOLA BISCUITS TINS,1365,5293.38,250,1,39
85172,HYACINTH BULB T-LIGHT CANDLES,4479,2361.92,150,1,39
22127,PARTY CONES CARNIVAL ASSORTED,3498,4190.61,155,1,38
21354,TOAST ITS - BEST MUM,2534,3050.82,217,1,38
22069, BROWN  PIRATE TREASURE CHEST ,986,2225.08,267,1,38
22949,36 DOILIES DOLLY GIRL,2028,2888.8799999999997,177,1,38
23508,MINI PLAYING CARDS DOLLY GIRL ,2631,1165.13,120,1,38
23506,MINI PLAYING CARDS SPACEBOY ,2747,1139.2,146,1,38
21827,EIGHT PIECE CREEPY CRAWLIE SET,843,1078.89,134,1,38
85063,CREAM SWEETHEART MAGAZINE RACK,310,5460.639999999999,180,1,38
22128,PARTY CONES CANDY ASSORTED,4013,4872.09,195,1,38
21826,EIGHT PIECE DINOSAUR SET,1833,2383.24,240,1,38
21735,TWO DOOR CURIO CABINET,887,11503.15,262,1,38
22321,BIRD DECORATION RED SPOT,2608,2413.62,305,1,38
22322,BIRD DECORATION GREEN  SPOT,1634,1546.71,272,1,38
23133,LARGE IVORY HEART WALL ORGANISER,782,5525.4,155,1,38
84795B,SUNSET CHECK HAMMOCK,306,2442.69,96,1,38
22309,TEA COSY RED  STRIPE,1344,3517.33,266,1,37
22095,LADS ONLY TISSUE BOX,3379,3637.62,284,1,37
22308,TEA COSY BLUE STRIPE,683,2115.41,214,1,37
21445,12 PINK ROSE PEG PLACE SETTINGS,1539,1912.23,146,1,37
21324,HANGING MEDINA LANTERN SMALL,1031,2898.82,175,1,37
21662,VINTAGE GLASS COFFEE CADDY,274,1782.5600000000002,106,1,37
21661,VINTAGE GLASS TEA CADDY,240,1517.26,98,1,37
15034,PAPER POCKET TRAVELING FAN ,10266,1434.21,255,1,37
20655,QUEEN OF SKIES LUGGAGE TAG,421,619.75,189,1,37
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2296,4953.66,345,1,37
22792,FLUTED ANTIQUE CANDLE HOLDER,3632,3380.5,262,1,37
85114C,RED ENCHANTED FOREST PLACEMAT,1221,2335.7799999999997,161,1,37
22099,CARAVAN SQUARE TISSUE BOX,2152,1620.79,291,1,37
21675,BUTTERFLIES STICKERS,1829,1620.84,268,1,37
85114B,IVORY ENCHANTED FOREST PLACEMAT,2076,3747.89,223,1,37
85124B,BLUE JUICY FRUIT PHOTO FRAME,366,971.6199999999999,102,1,36
23378,PACK OF 12 50'S CHRISTMAS TISSUES,4003,1842.42,176,1,36
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,663,2429.81,178,1,36
20684,STRAWBERRY DREAM CHILDS UMBRELLA,585,1936.87,176,1,36
21683,MEDIUM MEDINA STAMPED METAL BOWL ,962,2837.13,152,1,36
21402,RED  EGG  SPOON,1698,333.42,151,1,36
21403,BLUE EGG  SPOON,2326,529.02,157,1,36
21682,LARGE MEDINA STAMPED METAL BOWL ,579,2866.59,152,1,36
22091,EMPIRE TISSUE BOX,3202,2515.29,324,1,36
72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,3820,1531.82,215,1,36
22287,"DECORATION , WOBBLY CHICKEN, METAL ",1347,1447.3,121,1,36
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",533,718.72,116,1,36
22286,"DECORATION , WOBBLY RABBIT , METAL ",1964,2245.2999999999997,195,1,36
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,2875,1985.7500000000002,164,1,36
16236,KITTY PENCIL ERASERS,2666,599.31,260,1,36
23034,DRAWER KNOB CERAMIC BLACK,991,1466.07,88,1,36
85124C,GREEN JUICY FRUIT PHOTO FRAME,449,1185.05,121,1,36
85123a,WHITE HANGING HEART T-LIGHT HOLDER,597,3992.39,99,1,35
21100,CHARLIE AND LOLA CHARLOTTE BAG,2553,3824.13,269,1,35
15058A,BLUE WHITE SPOTS GARDEN PARASOL,476,3153.73,148,1,35
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,839,8213.47,260,1,35
23068,ALUMINIUM STAMPED HEART,813,1976.89,136,1,35
23103,BELL HEART DECORATION,4080,6859.359999999999,365,1,35
22428,ENAMEL FIRE BUCKET CREAM,480,3540.58,191,1,35
21494,ROTATING LEAVES T-LIGHT HOLDER,3932,6670.58,501,1,35
22984,"CARD, GINGHAM ROSE ",3410,1396.78,214,1,35
84510a,SET OF 4 ENGLISH ROSE COASTERS,76,188.20999999999998,58,1,35
15058B,PINK WHITE SPOTS GARDEN PARASOL,438,3327.67,156,1,35
20668,DISCO BALL CHRISTMAS DECORATION,21916,2570.81,367,1,35
71038,WHITE HANGING BEADS CANDLE HOLDER,729,3854.65,144,1,35
23160,REGENCY TEA SPOON,1462,1809.48,76,1,35
22742,MAKE YOUR OWN PLAYTIME CARD KIT,1017,2526.2700000000004,180,1,35
23161,REGENCY CAKE FORK,1715,2145.3,98,1,35
22249,DECORATION WHITE CHICK MAGIC GARDEN,1654,1449.96,243,1,34
22483,RED GINGHAM TEDDY BEAR ,1901,5529.070000000001,349,1,34
22822,CREAM WALL PLANTER HEART SHAPED,608,3534.77,183,1,34
22741,FUNKY DIVA PEN,10721,9248.689999999999,292,1,34
22307,GOLD MUG BONE CHINA TREE OF LIFE,1272,1942.18,118,1,34
85034A,3 GARDENIA MORRIS BOXED CANDLES,859,2411.07,135,1,34
22306,SILVER MUG BONE CHINA TREE OF LIFE,1710,2474.79,163,1,34
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,827,734.7900000000001,99,1,34
22313,OFFICE MUG WARMER PINK,1023,3260.17,137,1,34
22190,LOCAL CAFE MUG,1428,2660.31,242,1,34
22247,BUNNY DECORATION MAGIC GARDEN,1190,1027.8899999999999,182,1,34
21990,MODERN FLORAL STATIONERY SET,2500,4646.23,497,1,34
72801d,S/4 SKY BLUE DINNER CANDLES,103,254.98,61,1,34
22036,DINOSAUR BIRTHDAY CARD,1673,705.19,135,1,34
85053,FRENCH ENAMEL CANDLEHOLDER,2046,4401.12,378,1,33
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,1446,2409.3199999999997,144,1,33
84674,FLYING PIG WATERING CAN,468,1202.49,106,1,33
22260,FELT EGG COSY BLUE RABBIT ,1576,1618.2099999999998,241,1,33
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1066,6292.01,383,1,33
21473,SWEETHEART CREAM STEEL TABLE RECT,157,3212.16,90,1,33
23182,TOILET SIGN OCCUPIED OR VACANT,3777,3718.0899999999997,433,1,33
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,2878,1416.84,195,1,33
23315,IVORY REFECTORY CLOCK,213,2094.24,86,1,33
47504K,ENGLISH ROSE GARDEN SECATEURS,2673,3138.49,312,1,33
21474,SWEETHEART CREAM STEEL FOLDIN BENCH,210,4189.5,94,1,33
21224,SET/4 SKULL BADGES,2219,2756.95,312,1,33
23427,STOOL HOME SWEET HOME ,238,2873.08,114,1,33
23188,VINTAGE  2 METER FOLDING RULER,3473,6451.07,333,1,33
35095B,RED VICTORIAN FABRIC OVAL BOX,1964,773.78,177,1,33
21358,TOAST ITS - HAPPY BIRTHDAY,1147,1422.47,222,1,33
22282,12 EGG HOUSE PAINTED WOOD,565,7406.65,216,1,33
23334,IVORY WICKER HEART SMALL,2271,1491.75,130,1,33
23316,RED REFECTORY CLOCK ,251,2511.59,110,1,33
20665,RED SPOTTY PURSE ,1368,4377.370000000001,348,1,33
35095A,BLUE VICTORIAN FABRIC OVAL BOX,1813,728.92,166,1,33
22500,SET OF 2 TINS JARDIN DE PROVENCE,593,2700.56,198,1,32
21562,HAWAIIAN GRASS SKIRT ,678,970.2800000000001,73,1,32
23065,LARGE DECO JEWELLERY STAND,274,3439.94,99,1,32
23066,SMALL DECO JEWELLERY STAND,259,2137.81,85,1,32
85232D,SET/3 DECOUPAGE STACKING TINS,724,3766.17,223,1,32
84840,SWEETHEART CARRY-ALL BASKET,287,2498.76,140,1,32
21625,VINTAGE UNION JACK APRON,1016,7297.42,334,1,32
22905,CALENDAR IN SEASON DESIGN,1090,2998.48,194,1,32
84795C,OCEAN STRIPE HAMMOCK ,325,2752.59,131,1,32
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,64,702.5899999999999,45,1,32
22545,MINI JIGSAW BUNNIES,3484,1435.63,184,1,32
21282,NATURAL BARK CANDLE LARGE,369,1577.53,69,1,32
21768,WALL MOUNTED VINTAGE ORGANISER,510,6924.04,163,1,32
22134,LADLE LOVE HEART RED ,2374,1057.57,298,1,32
84596J,MIXED NUTS LIGHT GREEN BOWL,814,629.26,138,1,32
16238,PARTY TIME PENCIL ERASERS,2525,580.1,236,1,32
22346,PARTY PIZZA DISH GREEN+WHITE SPOT ,1316,624.23,103,1,32
22445,PENCIL CASE LIFE IS BEAUTIFUL,1321,4052.1200000000003,275,1,32
85132B,CHARLIE AND LOLA TABLE TINS,922,2795.9,123,1,32
21379, CAMPHOR WOOD PORTOBELLO MUSHROOM,656,726.73,125,1,32
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1195,2645.64,152,1,32
23536,VILLAGE SHOW WALL ART,626,3442.13,85,1,32
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,561,730.62,88,1,32
22217,T-LIGHT HOLDER HANGING LACE,2394,2844.85,214,1,32
84795A,PASTEL STRIPE HAMMOCK ,209,1703.97,70,1,32
22325,MOBILE VINTAGE HEARTS ,704,3178.5800000000004,224,1,32
22689,DOORMAT MERRY CHRISTMAS RED ,1094,8382.62,264,1,32
22687,DOORMAT CHRISTMAS VILLAGE,895,5784.67,149,1,32
23270,SET OF 2 CERAMIC PAINTED HEARTS ,1183,1659.37,125,1,32
21283,NATURAL BARK CANDLE SMALL,537,1710.45,81,1,32
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,845,2039.69,133,1,31
21330,WOODLAND ANIMAL  WRITING SET ,1456,2460.6699999999996,201,1,31
22799,SWEETHEART WIRE FRUIT BOWL,255,2037.84,108,1,31
84997a,GREEN 3 PIECE MINI DOTS CUTLERY SET,178,1481.78,81,1,31
21947,SET OF 6 HEART CHOPSTICKS,1711,2351.59,298,1,31
21288,STRIPEY CHOCOLATE NESTING BOXES,993,2595.84,224,1,31
16169E,WRAP 50'S  CHRISTMAS,4563,1892.46,149,1,31
22794,SWEETHEART WIRE MAGAZINE RACK,402,3399.2400000000002,209,1,31
23399,HOME SWEET HOME HANGING HEART,1922,1752.35,225,1,31
85216,ASSORTED CAKES FRIDGE MAGNETS,2867,2165.92,187,1,31
22651,GENTLEMAN SHIRT REPAIR KIT ,3253,2809.8399999999997,270,1,31
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",776,833.81,187,1,31
22928,YELLOW GIANT GARDEN THERMOMETER,301,2077.02,118,1,31
22146,EASTER CRAFT IVY WREATH WITH CHICK,1417,2640.93,107,1,30
20770,ABSTRACT CIRCLE JOURNAL ,1056,2218.36,201,1,30
20767,BLUE PAISLEY JOURNAL ,819,1759.46,179,1,30
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1858,2498.12,92,1,30
22094,RED POLKA DOT TISSUE BOX,3598,2698.52,339,1,30
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,3051,1389.59,155,1,30
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1183,2009.9499999999998,119,1,30
23299,FOOD COVER WITH BEADS SET 2 ,1015,3784.13,146,1,30
21469,POLKA DOT RAFFIA FOOD COVER,1173,3512.01,210,1,30
21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,614,2351.33,129,1,30
21705,BAG 500g SWIRLY MARBLES,2563,3210.66,225,1,30
23152,IVORY SWEETHEART WIRE LETTER RACK ,558,2095.65,159,1,30
23132,SMALL IVORY HEART WALL ORGANISER,1034,5219.1,152,1,30
47570B,TEA TIME TABLE CLOTH,979,9686.17,224,1,30
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,969,1649.0499999999997,112,1,30
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1153,4706.52,314,1,30
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,868,3428.64,271,1,30
23235,STORAGE TIN VINTAGE LEAF,739,1957.69,105,1,30
21737,SET 3 WICKER LOG BASKETS,400,7402.5599999999995,164,1,30
21530,DAIRY MAID CERAMIC TOASTRACK,966,1388.13,162,1,30
84509G,FAIRY CAKE PLACEMATS ,806,2060.45,159,1,30
