order_id,session_id,user_id,order_date,product_key,channel_id,device_id,geo_id,quantity,unit_price,item_revenue
O000225,S0003786,U001633,2020-12-22,5,5,1,10,1,49.49,49.49
O000226,S0003797,U001639,2020-12-21,21,4,1,2,1,21.99,21.99
O000226,S0003797,U001639,2020-12-21,29,4,1,2,1,10.99,10.99
O000227,S0003814,U001645,2020-11-12,40,3,2,1,1,28.99,28.99
O000228,S0003829,U001651,2020-12-17,36,1,2,1,1,20.99,20.99
O000228,S0003829,U001651,2020-12-17,33,1,2,1,1,44.99,44.99
O000228,S0003829,U001651,2020-12-17,24,1,2,1,1,14.99,14.99
O000229,S0003833,U001654,2020-12-20,33,2,1,2,1,44.99,44.99
O000230,S0003851,U001660,2021-01-23,1,2,2,1,1,24.99,24.99
O000230,S0003851,U001660,2021-01-23,28,2,2,1,1,9.99,9.99
O000230,S0003851,U001660,2021-01-23,17,2,2,1,1,17.99,17.99
O000231,S0003864,U001664,2020-11-26,15,1,2,1,2,22.49,44.98
O000231,S0003864,U001664,2020-11-26,17,1,2,1,1,15.29,15.29
O000232,S0003868,U001666,2020-11-22,34,2,2,1,1,21.99,21.99
O000232,S0003868,U001666,2020-11-22,28,2,2,1,1,9.99,9.99
O000233,S0003870,U001666,2020-11-27,6,6,2,1,1,44.99,44.99
O000234,S0003877,U001670,2020-11-10,12,2,2,6,2,59.99,119.98
O000234,S0003877,U001670,2020-11-10,21,2,2,6,1,21.99,21.99
O000235,S0003909,U001683,2020-11-27,41,1,3,5,1,14.39,14.39
O000235,S0003909,U001683,2020-11-27,6,1,3,5,1,42.49,42.49
O000236,S0003952,U001699,2020-12-08,34,3,2,10,1,21.99,21.99
O000237,S0003953,U001700,2020-11-26,16,1,2,2,1,29.69,29.69
O000238,S0003974,U001709,2021-01-19,18,5,1,1,1,18.99,18.99
O000238,S0003974,U001709,2021-01-19,38,5,1,1,2,16.99,33.98
O000239,S0003989,U001713,2020-11-18,19,2,1,3,1,29.99,29.99
O000239,S0003989,U001713,2020-11-18,21,2,1,3,1,21.99,21.99
O000240,S0004002,U001718,2020-11-26,35,4,2,10,2,15.99,31.98
O000241,S0004009,U001720,2020-11-26,17,1,2,1,1,15.29,15.29
O000241,S0004009,U001720,2020-11-26,35,1,2,1,1,16.99,16.99
O000241,S0004009,U001720,2020-11-26,4,1,2,1,1,22.09,22.09
O000242,S0004016,U001722,2020-12-14,21,2,1,1,1,21.99,21.99
O000243,S0004038,U001730,2020-12-05,39,6,2,1,1,11.99,11.99
O000243,S0004038,U001730,2020-12-05,15,6,2,1,1,24.99,24.99
O000244,S0004043,U001734,2021-01-08,38,7,1,1,1,16.99,16.99
O000245,S0004068,U001745,2020-12-04,35,2,3,1,1,19.99,19.99
O000246,S0004070,U001746,2020-12-02,24,4,3,1,2,12.74,25.48
O000247,S0004076,U001747,2021-01-30,17,1,1,6,1,17.99,17.99
O000247,S0004076,U001747,2021-01-30,14,1,1,6,1,16.99,16.99
O000247,S0004076,U001747,2021-01-30,18,1,1,6,1,18.99,18.99
O000248,S0004082,U001748,2020-12-14,6,3,2,4,1,49.99,49.99
O000248,S0004082,U001748,2020-12-14,3,3,2,4,1,26.99,26.99
O000249,S0004089,U001751,2021-01-18,19,4,2,1,1,29.99,29.99
O000250,S0004092,U001753,2020-11-24,12,2,2,5,1,47.99,47.99
O000250,S0004092,U001753,2020-11-24,37,2,2,5,1,21.24,21.24
O000251,S0004103,U001756,2020-12-04,24,1,1,1,1,14.99,14.99
O000251,S0004103,U001756,2020-12-04,30,1,1,1,1,24.99,24.99
O000252,S0004116,U001762,2020-12-20,29,2,2,2,1,10.99,10.99
O000253,S0004118,U001764,2020-11-17,16,7,2,1,1,32.99,32.99
O000254,S0004147,U001775,2020-11-20,36,2,1,1,1,20.99,20.99
O000254,S0004147,U001775,2020-11-20,19,2,1,1,1,29.99,29.99
O000255,S0004169,U001785,2020-12-19,9,1,1,1,1,21.59,21.59
O000256,S0004178,U001789,2020-12-17,16,1,1,4,1,29.69,29.69
O000257,S0004213,U001801,2020-12-12,20,3,2,5,2,12.99,25.98
O000258,S0004220,U001803,2020-12-17,15,5,2,1,1,24.99,24.99
O000259,S0004221,U001804,2020-12-16,17,3,1,1,1,16.19,16.19
O000259,S0004221,U001804,2020-12-16,16,3,1,1,2,32.99,65.98
O000260,S0004222,U001804,2020-12-30,37,3,1,1,1,24.99,24.99
O000260,S0004222,U001804,2020-12-30,25,3,1,1,1,6.99,6.99
O000261,S0004227,U001807,2020-12-19,8,3,2,1,1,20.69,20.69
O000262,S0004234,U001811,2021-01-14,34,3,2,10,1,21.99,21.99
O000262,S0004234,U001811,2021-01-14,8,3,2,10,1,22.99,22.99
O000263,S0004249,U001816,2020-12-23,16,7,2,4,1,32.99,32.99
O000264,S0004261,U001820,2020-12-12,18,6,2,6,1,18.99,18.99
O000265,S0004265,U001821,2020-11-30,6,1,1,1,1,44.99,44.99
O000265,S0004265,U001821,2020-11-30,14,1,1,1,1,13.59,13.59
O000265,S0004265,U001821,2020-11-30,37,1,1,1,1,19.99,19.99
O000265,S0004265,U001821,2020-11-30,8,1,1,1,1,19.54,19.54
O000266,S0004267,U001823,2020-11-12,13,1,2,2,1,74.99,74.99
O000266,S0004267,U001823,2020-11-12,35,1,2,2,2,19.99,39.98
O000267,S0004273,U001825,2020-11-13,36,1,2,9,1,20.99,20.99
O000268,S0004284,U001829,2020-11-12,36,6,2,1,1,20.99,20.99
O000269,S0004285,U001829,2020-11-13,39,3,2,1,1,11.99,11.99
O000269,S0004285,U001829,2020-11-13,11,3,2,1,1,18.99,18.99
O000270,S0004328,U001849,2020-11-17,36,1,2,2,1,20.99,20.99
O000271,S0004329,U001850,2020-12-08,13,1,1,1,1,74.99,74.99
O000272,S0004344,U001854,2020-12-19,15,3,1,1,1,24.99,24.99
O000272,S0004344,U001854,2020-12-19,42,3,1,1,1,11.69,11.69
O000273,S0004350,U001858,2020-11-28,33,4,1,10,1,38.24,38.24
O000274,S0004357,U001860,2020-12-10,32,1,1,8,1,17.99,17.99
O000274,S0004357,U001860,2020-12-10,15,1,1,8,1,24.99,24.99
O000275,S0004368,U001866,2021-01-04,12,7,2,1,1,59.99,59.99
O000275,S0004368,U001866,2021-01-04,20,7,2,1,1,12.99,12.99
O000275,S0004368,U001866,2021-01-04,3,7,2,1,1,26.99,26.99
O000276,S0004392,U001877,2021-01-31,39,2,1,6,1,11.99,11.99
O000276,S0004392,U001877,2021-01-31,20,2,1,6,1,12.99,12.99
O000276,S0004392,U001877,2021-01-31,5,2,1,6,1,54.99,54.99
O000277,S0004397,U001879,2020-11-16,12,6,2,1,1,59.99,59.99
O000277,S0004397,U001879,2020-11-16,26,6,2,1,1,7.99,7.99
O000278,S0004417,U001888,2020-12-11,3,3,2,1,2,26.99,53.98
O000278,S0004417,U001888,2020-12-11,5,3,2,1,2,49.49,98.98
O000279,S0004429,U001894,2020-11-23,40,4,1,1,1,28.99,28.99
O000280,S0004440,U001896,2020-12-17,15,1,2,1,1,24.99,24.99
O000280,S0004440,U001896,2020-12-17,29,1,2,1,1,10.99,10.99
O000281,S0004445,U001897,2020-12-11,34,1,1,1,1,19.79,19.79
O000282,S0004454,U001902,2021-01-22,19,2,1,2,1,29.99,29.99
O000283,S0004473,U001910,2021-01-22,16,1,1,8,1,32.99,32.99
O000284,S0004474,U001910,2021-01-24,32,5,1,8,1,19.99,19.99
O000285,S0004476,U001910,2021-01-27,34,2,1,8,2,21.99,43.98
O000286,S0004489,U001914,2020-12-03,13,3,1,1,1,63.74,63.74
O000287,S0004501,U001917,2020-11-27,15,1,2,1,1,21.24,21.24
O000287,S0004501,U001917,2020-11-27,21,1,2,1,1,17.59,17.59
O000287,S0004501,U001917,2020-11-27,23,1,2,1,1,16.99,16.99
O000288,S0004502,U001917,2020-11-28,19,2,2,1,1,25.49,25.49
O000288,S0004502,U001917,2020-11-28,42,2,2,1,1,11.69,11.69
O000289,S0004517,U001924,2020-11-24,13,1,1,5,2,63.74,127.48
O000289,S0004517,U001924,2020-11-24,32,1,1,5,1,16.99,16.99
O000290,S0004588,U001952,2020-12-21,38,3,1,1,1,16.99,16.99
O000290,S0004588,U001952,2020-12-21,1,3,1,1,1,22.49,22.49
O000290,S0004588,U001952,2020-12-21,16,3,1,1,2,29.69,59.38
O000291,S0004589,U001952,2020-12-23,42,3,1,1,1,11.69,11.69
O000292,S0004615,U001963,2020-12-24,8,6,2,1,1,22.99,22.99
O000293,S0004642,U001974,2021-01-02,22,2,2,3,1,9.99,9.99
O000294,S0004649,U001977,2020-12-15,25,1,2,3,1,6.99,6.99
O000295,S0004652,U001979,2021-01-11,9,1,2,1,1,23.99,23.99
O000295,S0004652,U001979,2021-01-11,35,1,2,1,1,19.99,19.99
O000296,S0004656,U001981,2020-12-23,2,7,1,6,1,27.99,27.99
O000297,S0004768,U002029,2020-12-21,35,2,1,1,1,19.99,19.99
O000298,S0004795,U002040,2020-12-14,25,2,2,2,1,6.99,6.99
O000298,S0004795,U002040,2020-12-14,11,2,2,2,1,18.99,18.99
O000299,S0004807,U002045,2020-12-14,41,2,2,1,1,15.99,15.99
O000299,S0004807,U002045,2020-12-14,8,2,2,1,1,22.99,22.99
O000300,S0004821,U002051,2020-12-07,16,4,2,5,1,32.99,32.99
O000300,S0004821,U002051,2020-12-07,12,4,2,5,1,59.99,59.99
O000301,S0004827,U002053,2021-01-19,4,1,2,1,1,25.99,25.99
O000301,S0004827,U002053,2021-01-19,28,1,2,1,1,9.99,9.99
O000302,S0004863,U002068,2020-12-20,25,2,1,5,1,6.99,6.99
O000303,S0004879,U002076,2020-11-27,36,1,1,6,1,16.79,16.79
O000304,S0004888,U002079,2020-11-15,34,2,1,6,1,21.99,21.99
O000305,S0004922,U002091,2020-11-24,34,1,2,4,1,17.59,17.59
O000305,S0004922,U002091,2020-11-24,36,1,2,4,1,17.84,17.84
O000306,S0004959,U002111,2020-12-05,32,2,2,1,1,19.99,19.99
O000307,S0004968,U002115,2020-11-27,39,2,2,1,1,10.19,10.19
O000308,S0004984,U002122,2020-12-20,25,2,2,10,1,6.99,6.99
O000308,S0004984,U002122,2020-12-20,36,2,2,10,1,20.99,20.99
O000309,S0004993,U002125,2020-12-01,16,3,2,1,1,29.69,29.69
O000310,S0004996,U002126,2021-01-22,31,2,1,2,2,29.99,59.98
O000311,S0005057,U002156,2020-12-18,30,1,2,1,2,24.99,49.98
O000312,S0005058,U002157,2020-11-29,36,1,2,3,1,16.79,16.79
O000312,S0005058,U002157,2020-11-29,12,1,2,3,1,47.99,47.99
O000312,S0005058,U002157,2020-11-29,3,1,2,3,2,22.94,45.88
O000313,S0005085,U002170,2020-12-06,24,2,2,2,1,14.99,14.99
O000314,S0005138,U002191,2020-12-23,6,1,1,1,1,49.99,49.99
O000314,S0005138,U002191,2020-12-23,17,1,1,1,2,17.99,35.98
O000314,S0005138,U002191,2020-12-23,41,1,1,1,1,15.99,15.99
O000315,S0005139,U002192,2020-11-26,1,4,2,1,1,19.99,19.99
O000316,S0005145,U002194,2020-12-18,25,2,1,1,1,6.99,6.99
O000316,S0005145,U002194,2020-12-18,14,2,1,1,1,16.99,16.99
O000317,S0005168,U002207,2020-12-19,5,1,1,1,1,54.99,54.99
O000317,S0005168,U002207,2020-12-19,34,1,1,1,1,21.99,21.99
O000318,S0005172,U002209,2020-12-05,28,6,1,1,1,9.99,9.99
O000319,S0005232,U002231,2021-01-19,38,1,2,1,1,16.99,16.99
O000319,S0005232,U002231,2021-01-19,31,1,2,1,1,29.99,29.99
O000320,S0005268,U002248,2020-11-23,38,1,1,1,1,16.99,16.99
O000321,S0005284,U002254,2020-11-19,30,2,2,3,1,24.99,24.99
O000322,S0005290,U002257,2021-01-31,5,6,2,1,1,54.99,54.99
O000322,S0005290,U002257,2021-01-31,1,6,2,1,1,24.99,24.99
O000323,S0005301,U002263,2020-12-21,14,3,2,1,1,16.99,16.99
O000323,S0005301,U002263,2020-12-21,30,3,2,1,1,24.99,24.99
O000324,S0005312,U002269,2020-12-19,7,5,1,2,1,79.99,79.99
O000325,S0005318,U002271,2020-12-01,31,1,2,1,1,26.99,26.99
O000325,S0005318,U002271,2020-12-01,11,1,2,1,1,17.09,17.09
O000326,S0005326,U002273,2020-11-20,42,1,2,1,2,12.99,25.98
O000326,S0005326,U002273,2020-11-20,20,1,2,1,1,12.99,12.99
O000327,S0005328,U002274,2020-11-14,12,1,2,10,1,59.99,59.99
O000328,S0005333,U002276,2020-11-30,25,6,1,1,1,5.94,5.94
O000328,S0005333,U002276,2020-11-30,17,6,1,1,1,16.19,16.19
O000328,S0005333,U002276,2020-11-30,29,6,1,1,1,9.89,9.89
O000329,S0005354,U002285,2021-01-22,11,3,1,1,1,18.99,18.99
O000330,S0005367,U002291,2020-11-02,18,1,1,1,2,18.99,37.98
O000330,S0005367,U002291,2020-11-02,29,1,1,1,1,10.99,10.99
O000331,S0005395,U002304,2020-11-15,22,4,1,1,2,9.99,19.98
O000332,S0005396,U002304,2020-11-18,13,1,1,1,1,74.99,74.99
O000333,S0005417,U002311,2020-12-03,25,6,2,6,1,6.29,6.29
O000333,S0005417,U002311,2020-12-03,12,6,2,6,1,53.99,53.99
O000334,S0005433,U002317,2021-01-31,1,7,2,1,1,24.99,24.99
O000335,S0005467,U002331,2020-12-19,3,1,2,3,1,26.99,26.99
O000335,S0005467,U002331,2020-12-19,9,1,2,3,2,23.99,47.98
O000335,S0005467,U002331,2020-12-19,11,1,2,3,1,18.99,18.99
O000336,S0005473,U002333,2020-12-04,25,2,2,1,1,6.99,6.99
O000337,S0005474,U002333,2020-12-06,12,3,2,1,1,59.99,59.99
O000337,S0005474,U002333,2020-12-06,32,3,2,1,1,19.99,19.99
O000338,S0005476,U002334,2020-11-26,23,2,2,1,2,17.99,35.98
O000339,S0005487,U002338,2020-12-30,35,3,2,3,1,19.99,19.99
O000339,S0005487,U002338,2020-12-30,23,3,2,3,1,19.99,19.99
O000339,S0005487,U002338,2020-12-30,17,3,2,3,1,17.99,17.99
O000340,S0005504,U002344,2021-01-24,26,1,2,1,1,7.99,7.99
O000340,S0005504,U002344,2021-01-24,39,1,2,1,1,11.99,11.99
O000341,S0005515,U002350,2020-11-26,36,1,2,1,1,17.84,17.84
O000341,S0005515,U002350,2020-11-26,35,1,2,1,1,16.99,16.99
O000342,S0005523,U002353,2020-12-14,25,1,1,1,1,6.99,6.99
O000342,S0005523,U002353,2020-12-14,38,1,1,1,1,16.99,16.99
O000343,S0005525,U002354,2020-12-03,15,1,2,8,2,22.49,44.98
O000343,S0005525,U002354,2020-12-03,17,1,2,8,1,14.39,14.39
O000344,S0005543,U002361,2020-12-28,16,7,1,1,1,32.99,32.99
O000344,S0005543,U002361,2020-12-28,19,7,1,1,1,29.99,29.99
O000345,S0005545,U002362,2020-11-14,16,1,2,1,1,32.99,32.99
O000345,S0005545,U002362,2020-11-14,42,1,2,1,1,12.99,12.99
O000346,S0005554,U002366,2020-12-02,15,2,2,10,2,19.99,39.98
O000347,S0005583,U002376,2020-12-09,40,2,2,1,1,28.99,28.99
O000348,S0005600,U002382,2020-11-29,2,2,3,8,1,25.19,25.19
O000348,S0005600,U002382,2020-11-29,6,2,3,8,1,44.99,44.99
O000348,S0005600,U002382,2020-11-29,31,2,3,8,1,26.99,26.99
O000349,S0005606,U002385,2020-12-01,27,1,1,4,1,8.09,8.09
O000349,S0005606,U002385,2020-12-01,19,1,1,4,1,23.99,23.99
O000349,S0005606,U002385,2020-12-01,29,1,1,4,1,9.34,9.34
O000350,S0005607,U002385,2020-12-02,21,2,1,4,2,18.69,37.38
O000350,S0005607,U002385,2020-12-02,9,2,1,4,1,21.59,21.59
O000351,S0005627,U002394,2021-01-10,2,3,2,10,1,27.99,27.99
O000352,S0005641,U002400,2020-12-29,34,1,2,1,1,21.99,21.99
O000353,S0005666,U002410,2021-01-28,32,4,1,10,1,19.99,19.99
O000353,S0005666,U002410,2021-01-28,41,4,1,10,1,15.99,15.99
O000353,S0005666,U002410,2021-01-28,9,4,1,10,1,23.99,23.99
O000354,S0005669,U002412,2020-12-19,14,2,1,1,1,16.99,16.99
O000354,S0005669,U002412,2020-12-19,41,2,1,1,1,15.99,15.99
O000355,S0005678,U002415,2020-11-13,10,7,2,2,1,14.99,14.99
O000355,S0005678,U002415,2020-11-13,26,7,2,2,1,7.99,7.99
O000356,S0005688,U002418,2021-01-03,18,3,2,1,1,18.99,18.99
O000356,S0005688,U002418,2021-01-03,4,3,2,1,1,25.99,25.99
O000357,S0005701,U002424,2020-12-25,28,4,1,1,1,9.99,9.99
O000358,S0005706,U002426,2020-12-04,5,2,1,7,1,54.99,54.99
O000358,S0005706,U002426,2020-12-04,9,2,1,7,1,23.99,23.99
O000358,S0005706,U002426,2020-12-04,36,2,1,7,1,20.99,20.99
O000358,S0005706,U002426,2020-12-04,34,2,1,7,1,21.99,21.99
O000359,S0005714,U002429,2020-12-12,1,3,2,3,1,24.99,24.99
O000360,S0005724,U002433,2020-12-13,14,2,1,1,1,16.99,16.99
O000361,S0005726,U002434,2021-01-05,11,3,2,5,1,18.99,18.99
O000361,S0005726,U002434,2021-01-05,36,3,2,5,1,20.99,20.99
O000361,S0005726,U002434,2021-01-05,17,3,2,5,1,17.99,17.99
O000362,S0005728,U002435,2021-01-05,21,3,1,1,1,21.99,21.99
O000362,S0005728,U002435,2021-01-05,6,3,1,1,1,49.99,49.99
O000363,S0005760,U002450,2020-12-13,33,5,2,4,1,44.99,44.99
O000364,S0005798,U002466,2020-12-24,39,1,1,10,1,11.99,11.99
O000364,S0005798,U002466,2020-12-24,41,1,1,10,1,14.39,14.39
O000365,S0005804,U002468,2020-12-02,29,1,1,1,1,9.34,9.34
O000366,S0005808,U002470,2020-12-09,5,3,2,1,1,54.99,54.99
O000367,S0005837,U002484,2020-12-01,40,6,2,5,1,24.64,24.64
O000367,S0005837,U002484,2020-12-01,5,6,2,5,1,46.74,46.74
O000367,S0005837,U002484,2020-12-01,35,6,2,5,1,16.99,16.99
O000368,S0005860,U002494,2021-01-26,41,7,1,1,1,15.99,15.99
O000369,S0005861,U002495,2020-12-04,37,1,1,1,1,24.99,24.99
O000370,S0005869,U002497,2021-01-25,8,1,2,10,1,22.99,22.99
O000371,S0005879,U002501,2020-11-28,15,6,1,2,1,21.24,21.24
O000371,S0005879,U002501,2020-11-28,11,6,1,2,2,16.14,32.28
O000371,S0005879,U002501,2020-11-28,36,6,1,2,1,17.84,17.84
O000372,S0005896,U002509,2020-11-30,15,1,2,3,1,21.24,21.24
O000373,S0005905,U002514,2020-12-13,41,4,2,10,1,14.39,14.39
O000374,S0005916,U002520,2020-12-17,22,3,3,1,1,9.99,9.99
O000375,S0005920,U002524,2020-11-27,12,3,1,1,1,53.99,53.99
O000376,S0005923,U002525,2020-12-10,6,1,1,2,1,49.99,49.99
O000376,S0005923,U002525,2020-12-10,1,1,1,2,1,24.99,24.99
O000377,S0005924,U002525,2020-12-11,9,3,2,2,1,23.99,23.99
O000378,S0005928,U002526,2020-11-27,23,4,2,6,1,16.99,16.99
O000378,S0005928,U002526,2020-11-27,36,4,2,6,2,18.89,37.78
O000379,S0005947,U002533,2020-12-27,9,1,1,1,1,23.99,23.99
O000379,S0005947,U002533,2020-12-27,2,1,1,1,1,27.99,27.99
O000379,S0005947,U002533,2020-12-27,40,1,1,1,1,28.99,28.99
O000379,S0005947,U002533,2020-12-27,37,1,1,1,1,24.99,24.99
O000380,S0005963,U002539,2021-01-06,2,1,1,1,1,27.99,27.99
O000381,S0005979,U002547,2020-12-05,11,1,1,2,1,18.99,18.99
O000381,S0005979,U002547,2020-12-05,16,1,1,2,1,32.99,32.99
O000382,S0005995,U002553,2020-12-03,8,1,1,1,1,19.54,19.54
O000382,S0005995,U002553,2020-12-03,25,1,1,1,1,6.29,6.29
O000383,S0006009,U002560,2020-12-10,30,4,2,4,1,24.99,24.99
O000383,S0006009,U002560,2020-12-10,27,4,2,4,1,8.09,8.09
O000383,S0006009,U002560,2020-12-10,3,4,2,4,1,26.99,26.99
O000384,S0006022,U002567,2020-12-20,15,3,2,3,1,24.99,24.99
O000385,S0006045,U002575,2020-12-14,6,3,2,1,1,49.99,49.99
O000386,S0006054,U002580,2020-11-22,34,1,3,1,1,21.99,21.99
O000386,S0006054,U002580,2020-11-22,39,1,3,1,1,11.99,11.99
O000386,S0006054,U002580,2020-11-22,5,1,3,1,2,54.99,109.98
O000387,S0006075,U002590,2020-12-03,15,2,1,3,1,22.49,22.49
O000388,S0006079,U002591,2020-12-15,26,3,1,1,1,7.19,7.19
O000389,S0006100,U002601,2020-12-11,38,1,2,1,1,16.99,16.99
O000389,S0006100,U002601,2020-12-11,12,1,2,1,1,59.99,59.99
O000390,S0006112,U002607,2020-12-19,16,1,1,1,1,29.69,29.69
O000391,S0006121,U002610,2020-12-23,36,1,1,1,1,20.99,20.99
O000392,S0006164,U002628,2020-12-15,34,1,2,2,1,21.99,21.99
O000393,S0006174,U002631,2021-01-23,41,3,2,1,1,15.99,15.99
O000393,S0006174,U002631,2021-01-23,7,3,2,1,1,79.99,79.99
O000394,S0006185,U002635,2021-01-08,17,1,1,4,1,17.99,17.99
O000395,S0006198,U002643,2021-01-31,27,1,1,1,1,8.99,8.99
O000395,S0006198,U002643,2021-01-31,4,1,1,1,2,25.99,51.98
O000395,S0006198,U002643,2021-01-31,15,1,1,1,1,24.99,24.99
O000395,S0006198,U002643,2021-01-31,36,1,1,1,1,20.99,20.99
O000396,S0006202,U002644,2020-12-20,12,3,3,1,2,59.99,119.98
O000397,S0006209,U002646,2020-11-26,41,1,2,2,1,12.79,12.79
O000398,S0006248,U002664,2020-12-24,17,1,1,2,1,16.19,16.19
O000398,S0006248,U002664,2020-12-24,1,1,1,2,1,24.99,24.99
O000398,S0006248,U002664,2020-12-24,22,1,1,2,1,9.99,9.99
O000399,S0006252,U002666,2020-12-19,40,7,3,1,1,28.99,28.99
O000399,S0006252,U002666,2020-12-19,17,7,3,1,1,17.99,17.99
O000400,S0006269,U002673,2020-11-14,42,2,1,1,1,12.99,12.99
O000400,S0006269,U002673,2020-11-14,10,2,1,1,1,14.99,14.99
O000400,S0006269,U002673,2020-11-14,11,2,1,1,1,18.99,18.99
O000401,S0006310,U002690,2020-12-23,5,2,2,1,1,54.99,54.99
O000401,S0006310,U002690,2020-12-23,42,2,2,1,1,12.99,12.99
O000402,S0006313,U002691,2020-12-02,4,2,2,1,1,22.09,22.09
O000403,S0006319,U002694,2020-12-25,27,5,1,7,1,8.99,8.99
O000403,S0006319,U002694,2020-12-25,7,5,1,7,1,79.99,79.99
O000403,S0006319,U002694,2020-12-25,18,5,1,7,1,18.99,18.99
O000404,S0006326,U002697,2020-11-25,35,1,3,1,1,17.99,17.99
O000405,S0006351,U002707,2020-11-22,34,1,2,1,1,21.99,21.99
O000405,S0006351,U002707,2020-11-22,36,1,2,1,2,20.99,41.98
O000406,S0006361,U002710,2021-01-03,39,6,1,1,1,11.99,11.99
O000406,S0006361,U002710,2021-01-03,4,6,1,1,2,25.99,51.98
O000406,S0006361,U002710,2021-01-03,15,6,1,1,1,24.99,24.99
O000407,S0006378,U002719,2021-01-12,24,2,2,1,1,14.99,14.99
O000407,S0006378,U002719,2021-01-12,2,2,2,1,1,27.99,27.99
O000408,S0006381,U002721,2020-12-01,15,2,2,3,1,22.49,22.49
O000409,S0006384,U002721,2020-12-12,4,3,2,3,1,25.99,25.99
O000409,S0006384,U002721,2020-12-12,15,3,2,3,1,24.99,24.99
O000410,S0006393,U002726,2021-01-29,14,1,1,5,1,16.99,16.99
O000410,S0006393,U002726,2021-01-29,5,1,1,5,1,54.99,54.99
O000411,S0006400,U002728,2021-01-18,8,6,2,1,1,22.99,22.99
O000411,S0006400,U002728,2021-01-18,4,6,2,1,2,25.99,51.98
O000412,S0006403,U002729,2020-12-20,24,3,2,1,2,14.99,29.98
O000412,S0006403,U002729,2020-12-20,3,3,2,1,1,26.99,26.99
O000413,S0006416,U002732,2021-01-16,16,2,2,7,1,32.99,32.99
O000414,S0006431,U002739,2021-01-28,17,2,2,1,1,17.99,17.99
O000414,S0006431,U002739,2021-01-28,35,2,2,1,1,19.99,19.99
O000415,S0006433,U002740,2020-11-30,27,2,2,1,1,8.09,8.09
O000416,S0006435,U002741,2020-12-27,41,2,2,1,1,15.99,15.99
O000416,S0006435,U002741,2020-12-27,13,2,2,1,1,74.99,74.99
O000417,S0006443,U002744,2021-01-09,15,3,1,1,1,24.99,24.99
O000417,S0006443,U002744,2021-01-09,4,3,1,1,1,25.99,25.99
O000418,S0006445,U002745,2020-11-27,17,1,2,1,1,15.29,15.29
O000418,S0006445,U002745,2020-11-27,9,1,2,1,1,21.59,21.59
O000419,S0006497,U002767,2020-12-08,11,3,1,5,1,18.99,18.99
O000419,S0006497,U002767,2020-12-08,14,3,1,5,1,16.99,16.99
O000420,S0006520,U002779,2020-12-21,39,1,2,1,1,11.99,11.99
O000420,S0006520,U002779,2020-12-21,35,1,2,1,1,19.99,19.99
O000421,S0006521,U002780,2021-01-31,8,6,2,4,1,22.99,22.99
O000422,S0006522,U002780,2021-01-31,41,7,2,4,1,15.99,15.99
O000422,S0006522,U002780,2021-01-31,19,7,2,4,2,29.99,59.98
O000423,S0006528,U002783,2020-12-15,29,1,2,1,1,10.99,10.99
O000424,S0006537,U002788,2020-11-11,18,2,2,1,1,18.99,18.99
O000425,S0006546,U002792,2020-12-19,14,2,2,1,1,16.99,16.99
O000426,S0006558,U002796,2020-12-12,14,6,1,3,2,16.99,33.98
O000426,S0006558,U002796,2020-12-12,20,6,1,3,1,12.99,12.99
O000426,S0006558,U002796,2020-12-12,42,6,1,3,1,12.99,12.99
O000427,S0006560,U002796,2020-12-21,29,7,1,3,1,10.99,10.99
O000427,S0006560,U002796,2020-12-21,6,7,1,3,1,49.99,49.99
O000428,S0006601,U002815,2021-01-23,39,2,2,1,2,11.99,23.98
O000428,S0006601,U002815,2021-01-23,10,2,2,1,1,14.99,14.99
O000428,S0006601,U002815,2021-01-23,30,2,2,1,1,24.99,24.99
O000429,S0006647,U002834,2020-11-29,5,4,2,5,1,46.74,46.74
O000430,S0006664,U002843,2020-11-20,39,4,1,5,1,11.99,11.99
O000431,S0006667,U002843,2020-11-29,10,1,1,5,1,11.99,11.99
O000432,S0006676,U002847,2021-01-11,32,2,2,1,1,19.99,19.99
O000433,S0006710,U002860,2020-12-08,16,2,1,1,1,32.99,32.99
O000434,S0006713,U002861,2021-01-24,16,1,1,6,2,32.99,65.98
O000435,S0006735,U002869,2020-12-05,25,3,1,5,1,6.99,6.99
O000435,S0006735,U002869,2020-12-05,16,3,1,5,1,32.99,32.99
O000435,S0006735,U002869,2020-12-05,17,3,1,5,1,17.99,17.99
O000435,S0006735,U002869,2020-12-05,12,3,1,5,1,59.99,59.99
O000436,S0006741,U002871,2020-12-21,3,1,2,2,2,26.99,53.98
O000437,S0006746,U002874,2020-12-19,25,3,1,1,1,6.99,6.99
O000437,S0006746,U002874,2020-12-19,2,3,1,1,1,25.19,25.19
O000437,S0006746,U002874,2020-12-19,4,3,1,1,1,23.39,23.39
O000438,S0006749,U002875,2020-12-25,21,2,1,4,2,21.99,43.98
O000438,S0006749,U002875,2020-12-25,42,2,1,4,1,12.99,12.99
O000439,S0006751,U002876,2020-12-25,22,2,2,1,1,9.99,9.99
O000439,S0006751,U002876,2020-12-25,15,2,2,1,1,22.49,22.49
O000440,S0006758,U002879,2020-11-23,35,2,1,4,2,19.99,39.98
O000441,S0006765,U002882,2021-01-22,16,3,1,1,1,32.99,32.99
O000442,S0006778,U002887,2021-01-24,27,7,2,1,1,8.99,8.99
O000443,S0006800,U002896,2020-11-29,6,2,2,1,1,44.99,44.99
