session_id,user_id,session_date,channel_id,device_id,geo_id,source,medium,is_new_user,engaged_session,engagement_seconds,pageviews,view_item,add_to_cart,begin_checkout,purchase,order_id,session_revenue
S0000280,U000121,2021-01-23,1,1,2,yahoo,organic,1,0,90,5,1,0,0,0,,0.0
S0000281,U000121,2021-01-24,2,1,2,(direct),(none),0,1,165,6,1,1,0,0,,0.0
S0000282,U000121,2021-01-26,5,1,2,dv360,display,0,1,131,2,0,0,0,0,,0.0
S0000283,U000121,2021-01-27,7,1,2,instagram,social,0,1,35,6,0,0,0,0,,0.0
S0000284,U000122,2021-01-25,4,2,1,google.com,referral,1,1,183,9,1,0,0,0,,0.0
S0000285,U000122,2021-01-27,3,2,1,google,cpc,0,1,136,6,0,0,0,0,,0.0
S0000286,U000122,2021-01-28,4,1,1,other-referral,referral,0,0,55,4,1,0,0,0,,0.0
S0000287,U000122,2021-01-29,1,2,1,google,organic,0,0,37,3,0,0,0,0,,0.0
S0000288,U000123,2020-12-14,2,1,1,(direct),(none),1,0,48,3,0,0,0,0,,0.0
S0000289,U000124,2020-11-29,2,1,1,(direct),(none),1,1,91,6,1,0,0,0,,0.0
S0000290,U000125,2021-01-27,2,2,1,(direct),(none),1,1,76,7,1,0,0,0,,0.0
S0000291,U000126,2020-11-16,2,1,5,(direct),(none),1,1,252,4,0,0,0,0,,0.0
S0000292,U000127,2021-01-04,4,1,5,partner-site,referral,1,1,120,5,1,0,0,0,,0.0
S0000293,U000128,2021-01-30,1,2,1,google,organic,1,1,284,5,1,1,0,0,,0.0
S0000294,U000128,2021-01-31,1,2,1,google,organic,0,1,134,8,1,0,0,0,,0.0
S0000295,U000129,2020-12-07,3,2,3,google,cpc,1,1,194,7,1,0,0,0,,0.0
S0000296,U000129,2020-12-17,3,2,3,google,cpc,0,1,46,6,1,0,0,0,,0.0
S0000297,U000130,2020-12-24,2,2,2,(direct),(none),1,0,84,4,1,0,0,0,,0.0
S0000298,U000130,2020-12-25,5,2,2,google,display,0,1,66,6,1,0,0,0,,0.0
S0000299,U000130,2020-12-28,1,2,2,google,organic,0,1,246,7,1,1,1,0,,0.0
S0000300,U000130,2020-12-30,3,1,2,google,cpc,0,1,147,3,0,0,0,0,,0.0
S0000301,U000130,2021-01-02,3,2,2,google,cpc,0,1,119,6,1,0,0,0,,0.0
S0000302,U000130,2021-01-03,2,2,2,(direct),(none),0,1,126,2,0,0,0,0,,0.0
S0000303,U000131,2020-12-10,3,3,3,google,cpc,1,1,47,10,1,0,0,0,,0.0
S0000304,U000131,2020-12-18,2,3,3,(direct),(none),0,1,191,11,1,1,0,0,,0.0
S0000305,U000132,2020-11-29,4,1,1,partner-site,referral,1,0,91,4,1,0,0,0,,0.0
S0000306,U000132,2020-12-03,4,1,1,youtube.com,referral,0,0,66,3,0,0,0,0,,0.0
S0000307,U000133,2020-12-04,5,1,1,google,display,1,1,141,6,1,0,0,0,,0.0
S0000308,U000133,2020-12-06,2,1,1,(direct),(none),0,1,60,6,0,0,0,0,,0.0
S0000309,U000134,2020-12-23,1,2,1,google,organic,1,1,198,4,1,1,0,0,,0.0
S0000310,U000134,2020-12-24,7,2,1,youtube,social,0,1,139,6,1,1,0,0,,0.0
S0000311,U000134,2020-12-26,4,2,1,google.com,referral,0,1,61,6,0,0,0,0,,0.0
S0000312,U000135,2020-11-24,3,1,5,google,cpc,1,1,74,11,1,0,0,0,,0.0
S0000313,U000135,2020-11-28,2,1,5,(direct),(none),0,1,225,8,1,0,0,0,,0.0
S0000314,U000135,2020-11-29,5,1,5,dv360,display,0,1,133,6,1,1,0,0,,0.0
S0000315,U000135,2020-11-30,6,1,5,newsletter,email,0,0,105,2,0,0,0,0,,0.0
S0000316,U000136,2020-11-13,1,2,10,google,organic,1,1,140,8,1,1,0,0,,0.0
S0000317,U000136,2020-11-16,4,2,10,partner-site,referral,0,1,63,7,1,0,0,0,,0.0
S0000318,U000137,2020-11-25,2,3,1,(direct),(none),1,1,82,8,1,0,0,0,,0.0
S0000319,U000138,2020-12-25,7,2,8,twitter,social,1,1,140,5,1,0,0,0,,0.0
S0000320,U000138,2020-12-26,4,1,8,google.com,referral,0,0,100,5,0,0,0,0,,0.0
S0000321,U000138,2020-12-28,7,1,8,facebook,social,0,1,186,5,1,0,0,0,,0.0
S0000322,U000139,2020-11-02,7,2,1,youtube,social,1,1,160,6,1,1,0,0,,0.0
S0000323,U000140,2020-11-18,2,1,1,(direct),(none),1,1,34,6,0,0,0,0,,0.0
S0000324,U000140,2020-11-23,3,1,1,google,cpc,0,1,152,3,0,0,0,0,,0.0
S0000325,U000140,2020-11-26,6,1,1,promo,email,0,1,232,11,1,1,1,0,,0.0
S0000326,U000140,2020-11-27,1,1,1,google,organic,0,1,471,15,1,1,1,1,O000020,38.24
S0000327,U000141,2020-12-10,3,2,5,google,cpc,1,0,82,5,1,0,0,0,,0.0
S0000328,U000141,2020-12-15,3,2,5,bing,cpc,0,1,113,6,1,0,0,0,,0.0
S0000329,U000141,2020-12-17,1,1,5,google,organic,0,1,387,12,1,1,1,1,O000021,26.09
S0000330,U000142,2020-12-27,2,2,1,(direct),(none),1,1,172,11,1,0,0,0,,0.0
S0000331,U000142,2020-12-30,6,2,1,newsletter,email,0,1,310,4,1,0,0,0,,0.0
S0000332,U000143,2020-11-06,2,2,1,(direct),(none),1,1,182,12,1,1,1,0,,0.0
S0000333,U000143,2020-11-13,1,2,1,google,organic,0,1,208,8,1,1,0,0,,0.0
S0000334,U000144,2020-12-24,1,1,1,google,organic,1,1,104,7,1,0,0,0,,0.0
S0000335,U000144,2020-12-26,2,1,1,(direct),(none),0,0,48,5,0,0,0,0,,0.0
S0000336,U000144,2020-12-27,6,1,1,newsletter,email,0,0,47,4,1,0,0,0,,0.0
S0000337,U000144,2020-12-28,3,2,1,bing,cpc,0,1,432,5,1,1,1,1,O000022,95.95
S0000338,U000145,2020-12-06,2,2,1,(direct),(none),1,1,133,3,0,0,0,0,,0.0
S0000339,U000145,2020-12-20,2,2,1,(direct),(none),0,1,172,8,1,1,1,0,,0.0
S0000340,U000146,2020-12-16,6,2,2,promo,email,1,0,6,3,0,0,0,0,,0.0
S0000341,U000146,2020-12-25,5,1,2,google,display,0,0,108,4,1,0,0,0,,0.0
S0000342,U000147,2020-11-19,1,3,3,google,organic,1,0,89,4,1,0,0,0,,0.0
S0000343,U000148,2020-12-25,1,1,1,google,organic,1,1,180,2,0,0,0,0,,0.0
S0000344,U000148,2020-12-29,2,1,1,(direct),(none),0,1,131,5,1,0,0,0,,0.0
S0000345,U000149,2020-12-18,7,3,1,facebook,social,1,1,138,1,0,0,0,0,,0.0
S0000346,U000149,2020-12-20,6,2,1,newsletter,email,0,1,189,3,1,0,0,0,,0.0
S0000347,U000149,2020-12-21,6,3,1,newsletter,email,0,0,54,1,0,0,0,0,,0.0
S0000348,U000150,2020-11-26,3,2,1,google,cpc,1,1,182,8,1,1,0,0,,0.0
S0000349,U000150,2020-11-28,1,1,1,google,organic,0,1,122,5,0,0,0,0,,0.0
S0000350,U000150,2020-11-29,3,1,1,google,cpc,0,0,13,1,0,0,0,0,,0.0
S0000351,U000151,2021-01-03,3,2,7,google,cpc,1,0,62,3,0,0,0,0,,0.0
S0000352,U000151,2021-01-04,1,2,7,google,organic,0,0,53,2,0,0,0,0,,0.0
S0000353,U000152,2020-11-27,4,1,3,partner-site,referral,1,0,115,3,0,0,0,0,,0.0
S0000354,U000153,2020-12-12,4,2,2,partner-site,referral,1,1,100,6,1,0,0,0,,0.0
S0000355,U000153,2020-12-13,1,2,2,google,organic,0,1,243,9,1,1,1,0,,0.0
S0000356,U000153,2020-12-17,4,2,2,partner-site,referral,0,1,154,3,1,0,0,0,,0.0
S0000357,U000153,2020-12-20,6,2,2,newsletter,email,0,1,90,9,1,0,0,0,,0.0
S0000358,U000153,2020-12-21,2,2,2,(direct),(none),0,1,216,8,1,1,1,0,,0.0
S0000359,U000154,2020-11-15,3,1,10,google,cpc,1,0,105,4,0,0,0,0,,0.0
S0000360,U000154,2020-11-21,1,1,10,google,organic,0,1,143,5,0,0,0,0,,0.0
S0000361,U000154,2020-11-30,1,1,10,google,organic,0,1,104,6,1,0,0,0,,0.0
S0000362,U000155,2021-01-03,3,1,1,google,cpc,1,1,328,10,1,1,1,0,,0.0
S0000363,U000155,2021-01-05,3,1,1,google,cpc,0,1,409,9,1,1,0,0,,0.0
S0000364,U000156,2020-12-30,1,1,1,google,organic,1,0,18,2,0,0,0,0,,0.0
S0000365,U000156,2020-12-31,2,1,1,(direct),(none),0,1,73,7,1,0,0,0,,0.0
S0000366,U000157,2020-12-26,1,3,1,google,organic,1,1,126,1,0,0,0,0,,0.0
S0000367,U000157,2020-12-30,7,3,1,twitter,social,0,1,106,6,1,0,0,0,,0.0
S0000368,U000157,2020-12-31,3,3,1,google,cpc,0,0,80,2,0,0,0,0,,0.0
S0000369,U000157,2021-01-01,3,3,1,google,cpc,0,1,64,7,1,0,0,0,,0.0
S0000370,U000157,2021-01-06,3,3,1,google,cpc,0,0,30,1,0,0,0,0,,0.0
S0000371,U000158,2020-12-10,1,1,1,google,organic,1,1,220,4,1,0,0,0,,0.0
S0000372,U000158,2020-12-14,4,1,1,google.com,referral,0,1,157,4,0,0,0,0,,0.0
S0000373,U000159,2020-12-01,7,2,9,youtube,social,1,1,208,10,1,1,0,0,,0.0
S0000374,U000160,2020-11-24,3,1,2,google,cpc,1,1,261,6,1,1,1,0,,0.0
S0000375,U000160,2020-11-30,1,1,2,google,organic,0,1,144,6,1,1,0,0,,0.0
S0000376,U000160,2020-12-06,5,1,2,google,display,0,1,217,7,1,1,0,0,,0.0
S0000377,U000160,2020-12-07,2,1,2,(direct),(none),0,0,28,4,0,0,0,0,,0.0
S0000378,U000161,2020-12-19,4,1,1,partner-site,referral,1,1,164,10,1,1,0,0,,0.0
S0000379,U000161,2020-12-23,3,1,1,google,cpc,0,0,99,2,1,0,0,0,,0.0
S0000380,U000161,2020-12-31,3,1,1,google,cpc,0,1,160,6,1,1,0,0,,0.0
S0000381,U000162,2020-12-05,5,2,3,google,display,1,0,62,3,0,0,0,0,,0.0
S0000382,U000163,2020-11-15,1,1,1,google,organic,1,1,280,1,1,0,0,0,,0.0
S0000383,U000163,2020-11-28,5,1,1,google,display,0,1,196,6,1,1,0,0,,0.0
S0000384,U000164,2020-12-06,6,1,2,promo,email,1,1,155,6,1,0,0,0,,0.0
S0000385,U000164,2020-12-11,3,1,2,google,cpc,0,1,121,3,1,0,0,0,,0.0
S0000386,U000164,2020-12-15,1,1,2,google,organic,0,1,134,6,1,0,0,0,,0.0
S0000387,U000165,2020-12-11,3,1,1,bing,cpc,1,0,107,3,1,0,0,0,,0.0
S0000388,U000165,2020-12-29,2,2,1,(direct),(none),0,1,119,10,1,1,0,0,,0.0
S0000389,U000166,2021-01-16,1,1,10,google,organic,1,0,59,3,1,0,0,0,,0.0
S0000390,U000166,2021-01-17,3,2,10,bing,cpc,0,0,52,2,1,0,0,0,,0.0
S0000391,U000166,2021-01-18,2,1,10,(direct),(none),0,0,104,2,0,0,0,0,,0.0
S0000392,U000166,2021-01-19,5,1,10,google,display,0,1,205,11,1,1,1,0,,0.0
S0000393,U000167,2021-01-13,4,2,4,partner-site,referral,1,1,342,10,1,1,0,0,,0.0
S0000394,U000167,2021-01-14,1,2,4,google,organic,0,0,117,4,1,0,0,0,,0.0
S0000395,U000167,2021-01-16,1,2,4,google,organic,0,1,226,12,1,1,0,0,,0.0
S0000396,U000167,2021-01-17,1,2,4,google,organic,0,1,149,10,1,1,0,0,,0.0
S0000397,U000168,2020-12-03,7,1,5,youtube,social,1,0,47,5,0,0,0,0,,0.0
S0000398,U000169,2020-11-28,1,1,10,google,organic,1,0,107,3,0,0,0,0,,0.0
S0000399,U000169,2020-12-02,3,2,10,google,cpc,0,1,461,18,1,1,1,1,O000023,76.96
S0000400,U000169,2020-12-03,1,3,10,bing,organic,0,0,74,3,1,0,0,0,,0.0
S0000401,U000169,2020-12-10,4,1,10,google.com,referral,0,1,77,6,0,0,0,0,,0.0
S0000402,U000170,2020-12-20,3,2,8,google,cpc,1,0,48,4,1,0,0,0,,0.0
S0000403,U000171,2020-11-26,3,1,3,google,cpc,1,1,113,6,1,0,0,0,,0.0
S0000404,U000171,2020-11-27,4,1,3,google.com,referral,0,1,53,9,1,0,0,0,,0.0
S0000405,U000171,2020-12-01,6,1,3,newsletter,email,0,0,76,2,1,0,0,0,,0.0
S0000406,U000172,2020-11-13,3,2,1,google,cpc,1,1,69,6,1,0,0,0,,0.0
S0000407,U000172,2020-11-16,1,2,1,google,organic,0,1,309,6,1,1,1,1,O000024,12.99
S0000408,U000173,2020-11-21,1,1,1,google,organic,1,0,108,5,0,0,0,0,,0.0
S0000409,U000174,2020-12-16,5,1,5,google,display,1,1,105,6,1,0,0,0,,0.0
S0000410,U000175,2020-11-26,5,1,1,google,display,1,1,110,12,1,0,0,0,,0.0
S0000411,U000175,2020-11-28,7,1,1,instagram,social,0,0,86,4,1,0,0,0,,0.0
S0000412,U000176,2020-12-04,4,1,6,google.com,referral,1,0,93,2,1,0,0,0,,0.0
S0000413,U000176,2020-12-05,1,1,6,bing,organic,0,1,127,7,1,0,0,0,,0.0
S0000414,U000176,2020-12-07,3,1,6,google,cpc,0,1,139,1,1,0,0,0,,0.0
S0000415,U000177,2020-12-26,1,1,7,google,organic,1,0,99,1,1,0,0,0,,0.0
S0000416,U000178,2020-12-28,3,2,9,google,cpc,1,1,305,3,0,0,0,0,,0.0
S0000417,U000178,2020-12-29,1,2,9,google,organic,0,0,43,1,0,0,0,0,,0.0
S0000418,U000178,2020-12-31,1,2,9,google,organic,0,1,133,2,1,0,0,0,,0.0
S0000419,U000178,2021-01-01,4,2,9,other-referral,referral,0,1,400,8,1,1,1,0,,0.0
S0000420,U000178,2021-01-06,1,2,9,google,organic,0,1,73,7,1,0,0,0,,0.0
S0000421,U000179,2020-11-30,6,1,1,newsletter,email,1,1,98,7,1,0,0,0,,0.0
S0000422,U000179,2020-12-05,5,1,1,google,display,0,1,48,8,1,0,0,0,,0.0
S0000423,U000180,2020-11-09,2,1,1,(direct),(none),1,1,217,9,1,1,1,0,,0.0
S0000424,U000180,2020-11-17,1,1,1,google,organic,0,0,114,3,1,0,0,0,,0.0
S0000425,U000181,2020-11-20,3,2,1,google,cpc,1,1,89,8,1,0,0,0,,0.0
S0000426,U000181,2020-11-30,2,2,1,(direct),(none),0,1,152,2,1,0,0,0,,0.0
S0000427,U000182,2020-11-17,3,1,2,google,cpc,1,0,101,5,1,0,0,0,,0.0
S0000428,U000183,2020-11-27,2,2,4,(direct),(none),1,1,316,13,1,1,1,0,,0.0
S0000429,U000183,2020-11-30,3,2,4,google,cpc,0,1,294,7,1,1,1,1,O000025,25.58
S0000430,U000183,2020-12-05,3,2,4,bing,cpc,0,1,291,6,1,1,1,0,,0.0
S0000431,U000184,2020-11-29,3,2,1,google,cpc,1,0,92,2,0,0,0,0,,0.0
S0000432,U000185,2020-11-13,3,1,2,google,cpc,1,0,23,5,0,0,0,0,,0.0
S0000433,U000185,2020-11-22,1,1,2,google,organic,0,0,81,2,0,0,0,0,,0.0
S0000434,U000186,2020-12-23,7,1,1,youtube,social,1,0,81,5,0,0,0,0,,0.0
S0000435,U000186,2021-01-01,4,1,1,partner-site,referral,0,1,116,7,1,1,0,0,,0.0
S0000436,U000187,2020-11-25,4,1,5,other-referral,referral,1,1,54,7,1,0,0,0,,0.0
S0000437,U000187,2020-11-27,1,1,5,google,organic,0,0,41,2,0,0,0,0,,0.0
S0000438,U000187,2020-12-08,6,1,5,newsletter,email,0,1,322,16,1,1,1,1,O000026,24.99
S0000439,U000188,2020-12-13,1,2,1,google,organic,1,1,190,4,0,0,0,0,,0.0
S0000440,U000189,2020-12-18,6,2,4,newsletter,email,1,0,28,3,0,0,0,0,,0.0
S0000441,U000189,2020-12-19,3,2,4,bing,cpc,0,1,188,2,0,0,0,0,,0.0
S0000442,U000189,2020-12-21,6,2,4,newsletter,email,0,0,85,2,1,0,0,0,,0.0
S0000443,U000189,2020-12-23,2,2,4,(direct),(none),0,1,65,6,0,0,0,0,,0.0
S0000444,U000190,2020-12-16,1,2,1,bing,organic,1,1,58,7,0,0,0,0,,0.0
S0000445,U000190,2020-12-17,3,2,1,google,cpc,0,1,190,3,1,0,0,0,,0.0
S0000446,U000190,2020-12-18,3,2,1,google,cpc,0,1,164,5,1,1,0,0,,0.0
S0000447,U000191,2020-12-06,2,1,1,(direct),(none),1,1,125,4,1,0,0,0,,0.0
S0000448,U000191,2020-12-12,7,1,1,instagram,social,0,1,206,5,1,0,0,0,,0.0
S0000449,U000191,2020-12-14,7,1,1,youtube,social,0,1,247,7,1,1,1,0,,0.0
S0000450,U000192,2021-01-10,3,2,1,google,cpc,1,1,133,2,0,0,0,0,,0.0
S0000451,U000192,2021-01-11,6,2,1,newsletter,email,0,1,119,7,1,1,0,0,,0.0
S0000452,U000192,2021-01-14,4,2,1,partner-site,referral,0,1,242,11,1,0,0,0,,0.0
S0000453,U000192,2021-01-15,1,2,1,google,organic,0,1,178,7,1,0,0,0,,0.0
S0000454,U000193,2021-01-22,1,2,1,google,organic,1,1,194,5,1,0,0,0,,0.0
S0000455,U000193,2021-01-23,6,1,1,promo,email,0,0,88,5,1,0,0,0,,0.0
S0000456,U000193,2021-01-24,2,1,1,(direct),(none),0,1,167,8,1,0,0,0,,0.0
S0000457,U000194,2020-11-30,2,1,1,(direct),(none),1,1,213,8,1,1,1,0,,0.0
S0000458,U000194,2020-12-01,3,1,1,google,cpc,0,1,93,6,1,1,0,0,,0.0
S0000459,U000194,2020-12-03,1,1,1,bing,organic,0,0,0,5,0,0,0,0,,0.0
S0000460,U000194,2020-12-04,4,1,1,other-referral,referral,0,0,93,4,0,0,0,0,,0.0
S0000461,U000194,2020-12-05,4,1,1,partner-site,referral,0,0,109,2,1,0,0,0,,0.0
S0000462,U000194,2020-12-08,1,1,1,bing,organic,0,1,352,13,1,1,1,1,O000027,41.98
S0000463,U000195,2020-12-14,4,1,5,google.com,referral,1,0,83,2,1,0,0,0,,0.0
S0000464,U000196,2021-01-20,2,1,2,(direct),(none),1,1,243,12,1,0,0,0,,0.0
S0000465,U000196,2021-01-21,2,1,2,(direct),(none),0,1,138,12,1,0,0,0,,0.0
S0000466,U000196,2021-01-23,2,1,2,(direct),(none),0,0,60,3,0,0,0,0,,0.0
S0000467,U000196,2021-01-24,1,2,2,yahoo,organic,0,1,282,12,1,1,1,0,,0.0
S0000468,U000197,2020-12-24,2,1,2,(direct),(none),1,0,117,5,1,0,0,0,,0.0
S0000469,U000197,2020-12-28,1,1,2,google,organic,0,1,114,6,1,0,0,0,,0.0
S0000470,U000198,2020-11-26,4,1,5,youtube.com,referral,1,1,71,6,1,0,0,0,,0.0
S0000471,U000198,2020-12-03,1,1,5,google,organic,0,1,95,7,1,0,0,0,,0.0
S0000472,U000199,2020-11-26,1,1,4,google,organic,1,0,49,5,1,0,0,0,,0.0
S0000473,U000199,2020-12-09,2,1,4,(direct),(none),0,0,64,1,0,0,0,0,,0.0
S0000474,U000200,2020-12-31,7,3,7,facebook,social,1,1,186,10,1,1,1,0,,0.0
S0000475,U000200,2021-01-01,2,3,7,(direct),(none),0,0,85,1,0,0,0,0,,0.0
S0000476,U000200,2021-01-04,2,3,7,(direct),(none),0,0,79,5,1,0,0,0,,0.0
S0000477,U000200,2021-01-05,3,3,7,google,cpc,0,0,37,5,0,0,0,0,,0.0
S0000478,U000200,2021-01-06,3,1,7,bing,cpc,0,1,63,6,0,0,0,0,,0.0
S0000479,U000201,2020-12-04,1,2,1,google,organic,1,1,308,12,1,1,1,1,O000028,49.98
S0000480,U000202,2020-12-16,1,1,2,google,organic,1,0,119,4,0,0,0,0,,0.0
S0000481,U000203,2020-12-25,1,2,1,bing,organic,1,1,190,6,1,0,0,0,,0.0
S0000482,U000203,2020-12-26,1,1,1,google,organic,0,1,114,7,1,0,0,0,,0.0
S0000483,U000203,2020-12-28,5,2,1,google,display,0,1,256,7,1,0,0,0,,0.0
S0000484,U000204,2020-11-19,1,1,1,google,organic,1,1,250,6,1,1,0,0,,0.0
S0000485,U000204,2020-11-20,4,1,1,google.com,referral,0,1,116,10,1,0,0,0,,0.0
S0000486,U000205,2020-12-26,1,2,1,yahoo,organic,1,1,169,7,1,0,0,0,,0.0
S0000487,U000205,2021-01-08,2,1,1,(direct),(none),0,1,155,4,1,0,0,0,,0.0
S0000488,U000206,2020-12-28,7,1,10,instagram,social,1,1,147,6,1,0,0,0,,0.0
S0000489,U000206,2021-01-03,1,1,10,google,organic,0,0,55,4,1,0,0,0,,0.0
S0000490,U000207,2020-11-21,3,1,1,google,cpc,1,1,202,3,1,0,0,0,,0.0
S0000491,U000207,2020-11-29,3,1,1,google,cpc,0,1,202,10,1,1,0,0,,0.0
S0000492,U000207,2020-12-06,2,1,1,(direct),(none),0,1,144,3,1,0,0,0,,0.0
S0000493,U000208,2020-11-23,7,2,1,instagram,social,1,0,75,5,1,0,0,0,,0.0
S0000494,U000208,2020-12-03,1,2,1,google,organic,0,1,420,6,1,1,1,1,O000029,17.93
S0000495,U000208,2020-12-06,1,2,1,yahoo,organic,0,1,256,12,1,1,1,0,,0.0
S0000496,U000208,2020-12-17,2,2,1,(direct),(none),0,0,69,3,0,0,0,0,,0.0
S0000497,U000209,2020-12-25,1,2,1,google,organic,1,0,76,3,1,0,0,0,,0.0
S0000498,U000210,2020-12-03,2,1,4,(direct),(none),1,0,99,2,0,0,0,0,,0.0
S0000499,U000210,2020-12-10,1,1,4,google,organic,0,0,99,4,1,0,0,0,,0.0
S0000500,U000211,2021-01-12,1,2,1,google,organic,1,1,170,4,1,0,0,0,,0.0
S0000501,U000211,2021-01-14,2,2,1,(direct),(none),0,1,132,3,1,1,0,0,,0.0
S0000502,U000212,2021-01-11,6,2,1,promo,email,1,0,67,2,0,0,0,0,,0.0
S0000503,U000212,2021-01-12,4,2,1,partner-site,referral,0,1,64,6,1,0,0,0,,0.0
S0000504,U000212,2021-01-13,1,2,1,google,organic,0,0,61,4,1,0,0,0,,0.0
S0000505,U000212,2021-01-15,7,2,1,youtube,social,0,0,40,1,0,0,0,0,,0.0
S0000506,U000213,2021-01-01,6,2,1,promo,email,1,1,268,4,0,0,0,0,,0.0
S0000507,U000213,2021-01-06,3,2,1,google,cpc,0,1,103,10,1,1,0,0,,0.0
S0000508,U000214,2020-11-20,3,1,1,google,cpc,1,1,214,9,1,1,1,0,,0.0
S0000509,U000214,2020-12-01,4,1,1,youtube.com,referral,0,0,114,1,0,0,0,0,,0.0
S0000510,U000214,2020-12-02,1,1,1,google,organic,0,1,208,4,1,1,1,0,,0.0
S0000511,U000214,2020-12-05,7,1,1,twitter,social,0,1,173,1,1,0,0,0,,0.0
S0000512,U000215,2021-01-05,2,3,1,(direct),(none),1,1,66,7,1,0,0,0,,0.0
S0000513,U000215,2021-01-06,1,2,1,bing,organic,0,1,138,1,0,0,0,0,,0.0
S0000514,U000215,2021-01-08,7,1,1,facebook,social,0,1,92,6,0,0,0,0,,0.0
S0000515,U000216,2020-11-17,4,1,1,partner-site,referral,1,0,69,3,0,0,0,0,,0.0
S0000516,U000216,2020-11-25,5,1,1,google,display,0,0,117,3,1,0,0,0,,0.0
S0000517,U000217,2021-01-10,1,3,1,google,organic,1,0,38,2,0,0,0,0,,0.0
S0000518,U000217,2021-01-11,3,2,1,google,cpc,0,0,80,4,1,0,0,0,,0.0
S0000519,U000217,2021-01-12,2,3,1,(direct),(none),0,0,112,4,0,0,0,0,,0.0
S0000520,U000217,2021-01-14,3,3,1,google,cpc,0,1,181,4,1,0,0,0,,0.0
S0000521,U000217,2021-01-16,4,3,1,youtube.com,referral,0,1,139,1,0,0,0,0,,0.0
S0000522,U000218,2020-11-27,1,1,1,google,organic,1,0,70,4,1,0,0,0,,0.0
S0000523,U000218,2020-12-02,6,1,1,promo,email,0,1,423,11,1,1,1,1,O000030,39.07
S0000524,U000218,2020-12-04,2,1,1,(direct),(none),0,1,248,8,1,1,1,0,,0.0
S0000525,U000219,2020-11-29,2,2,1,(direct),(none),1,0,15,3,0,0,0,0,,0.0
S0000526,U000219,2020-12-02,6,2,1,newsletter,email,0,1,125,4,1,0,0,0,,0.0
S0000527,U000219,2020-12-04,3,2,1,google,cpc,0,1,253,1,1,0,0,0,,0.0
S0000528,U000220,2021-01-20,3,1,1,google,cpc,1,1,144,5,1,0,0,0,,0.0
S0000529,U000220,2021-01-21,3,1,1,google,cpc,0,0,104,4,0,0,0,0,,0.0
S0000530,U000220,2021-01-22,3,1,1,google,cpc,0,1,149,3,1,0,0,0,,0.0
S0000531,U000220,2021-01-23,1,1,1,yahoo,organic,0,0,69,5,0,0,0,0,,0.0
S0000532,U000220,2021-01-25,1,1,1,google,organic,0,1,160,9,1,1,0,0,,0.0
S0000533,U000221,2021-01-02,4,2,1,google.com,referral,1,1,80,7,1,0,0,0,,0.0
S0000534,U000221,2021-01-05,7,2,1,facebook,social,0,1,181,8,1,0,0,0,,0.0
S0000535,U000222,2020-11-28,2,1,1,(direct),(none),1,1,187,10,1,1,0,0,,0.0
S0000536,U000222,2020-12-03,1,1,1,google,organic,0,0,114,3,0,0,0,0,,0.0
S0000537,U000222,2020-12-04,1,1,1,google,organic,0,0,100,4,0,0,0,0,,0.0
S0000538,U000223,2020-12-02,1,1,3,bing,organic,1,0,86,5,1,0,0,0,,0.0
S0000539,U000223,2020-12-03,2,1,3,(direct),(none),0,1,214,8,1,0,0,0,,0.0
S0000540,U000223,2020-12-13,6,1,3,promo,email,0,1,148,8,1,0,0,0,,0.0
S0000541,U000224,2021-01-16,2,2,1,(direct),(none),1,1,99,6,1,0,0,0,,0.0
S0000542,U000224,2021-01-17,6,2,1,newsletter,email,0,1,179,3,1,0,0,0,,0.0
S0000543,U000225,2020-12-18,4,1,1,partner-site,referral,1,1,130,5,1,0,0,0,,0.0
S0000544,U000225,2020-12-24,1,1,1,google,organic,0,1,112,8,1,0,0,0,,0.0
S0000545,U000225,2020-12-26,6,1,1,newsletter,email,0,0,68,5,0,0,0,0,,0.0
S0000546,U000226,2020-12-30,3,1,4,google,cpc,1,1,338,8,1,0,0,0,,0.0
S0000547,U000227,2020-11-21,6,2,1,promo,email,1,0,34,3,0,0,0,0,,0.0
S0000548,U000228,2020-12-12,2,2,1,(direct),(none),1,0,109,4,1,0,0,0,,0.0
S0000549,U000228,2020-12-15,2,1,1,(direct),(none),0,1,171,2,0,0,0,0,,0.0
S0000550,U000229,2021-01-07,2,1,2,(direct),(none),1,1,133,7,1,0,0,0,,0.0
S0000551,U000229,2021-01-08,1,1,2,yahoo,organic,0,0,73,1,0,0,0,0,,0.0
S0000552,U000229,2021-01-09,6,1,2,promo,email,0,1,137,7,1,0,0,0,,0.0
S0000553,U000230,2020-12-06,4,3,1,google.com,referral,1,1,123,4,1,1,0,0,,0.0
S0000554,U000231,2020-12-22,2,1,1,(direct),(none),1,0,26,2,0,0,0,0,,0.0
S0000555,U000231,2020-12-25,2,1,1,(direct),(none),0,1,173,4,1,0,0,0,,0.0
S0000556,U000231,2020-12-27,1,1,1,google,organic,0,1,68,7,1,0,0,0,,0.0
S0000557,U000232,2020-11-25,7,1,1,facebook,social,1,1,283,10,1,1,1,0,,0.0
S0000558,U000232,2020-11-30,2,1,1,(direct),(none),0,0,57,2,0,0,0,0,,0.0
S0000559,U000232,2020-12-01,1,1,1,google,organic,0,1,89,7,1,0,0,0,,0.0
S0000560,U000233,2020-12-03,1,1,1,google,organic,1,0,45,3,1,0,0,0,,0.0
S0000561,U000233,2020-12-09,2,1,1,(direct),(none),0,1,185,2,1,0,0,0,,0.0
