CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI
CAMP00285,2025-04-04,2025-04-27,Influencer,66143,2547,466,100,2945.47,11455.42,2.8892
CAMP00286,2025-06-22,2025-06-29,Display,24600,397,48,6,283.91,348.86,0.2288
CAMP00287,2025-01-02,2025-01-18,Display,72523,803,82,4,605.41,279.05,-0.5391
CAMP00288,2025-07-12,2025-07-27,Influencer,51907,1863,344,66,1895.28,5800.35,2.0604
CAMP00289,2025-04-22,2025-04-29,Social,23622,821,164,24,605.07,1426.77,1.358
CAMP00290,2025-02-08,2025-02-24,Display,13682,143,18,2,86.17,114.1,0.3241
CAMP00291,2025-02-18,2025-03-11,Email,14599,825,162,18,718.88,1050.52,0.4613
CAMP00292,2025-01-25,2025-02-12,Email,74665,4634,1075,184,3304.23,9219.79,1.7903
CAMP00293,2025-06-23,2025-07-04,Influencer,50863,1712,306,59,1843.72,5362.43,1.9085
CAMP00294,2025-04-27,2025-05-05,Email,21611,1477,362,78,1114.18,6870.64,5.1665
CAMP00295,2025-04-05,2025-05-01,Display,46770,669,64,9,414.35,663.8,0.602
CAMP00296,2025-12-21,2025-12-28,Social,75866,1686,274,35,1444.79,2316.69,0.6035
CAMP00297,2025-10-29,2025-11-21,Search,60827,3326,724,170,4882.42,13651.74,1.7961
CAMP00298,2025-02-02,2025-03-01,Search,108798,4858,989,234,6204.73,17835.1,1.8744
CAMP00299,2025-04-28,2025-05-10,Social,91476,2221,380,70,1486.34,3675.35,1.4728
CAMP00300,2025-02-08,2025-03-03,Social,19470,590,99,20,482.19,2063.22,3.2789
CAMP00301,2025-02-13,2025-03-04,Display,39311,618,83,10,372.59,542.28,0.4554
CAMP00302,2025-02-08,2025-02-17,Email,15502,726,154,28,641.41,1586.11,1.4728
CAMP00303,2025-05-31,2025-06-07,Search,70020,3041,599,140,4372.9,11303.22,1.5848
CAMP00304,2025-08-02,2025-08-28,Social,33564,966,164,33,678.13,2724.29,3.0174
CAMP00305,2025-10-11,2025-10-22,Search,15651,750,156,29,1217.91,2658.12,1.1825
CAMP00306,2025-04-01,2025-04-21,Email,63358,3516,793,137,2881.48,6292.32,1.1837
CAMP00307,2025-01-09,2025-02-01,Social,45261,1007,136,19,840.3,1110.39,0.3214
CAMP00308,2025-07-06,2025-07-16,Email,71458,6050,1625,346,3953.91,20931.2,4.2938
CAMP00309,2025-07-27,2025-08-12,Email,60275,4698,1262,235,4043.84,13405.45,2.315
CAMP00310,2025-08-11,2025-08-18,Search,68854,3969,902,238,5389.45,20661.81,2.8338
CAMP00311,2025-01-17,2025-02-01,Search,95896,5534,1236,283,6918.76,27892.3,3.0314
CAMP00312,2025-03-08,2025-03-17,Display,66410,1119,125,20,767.73,1308.87,0.7049
CAMP00313,2025-07-18,2025-07-28,Social,75824,1870,312,52,1658.51,4520.54,1.7257
CAMP00314,2025-08-10,2025-09-05,Influencer,44294,1511,274,62,1504.89,6474.35,3.3022
CAMP00315,2025-09-13,2025-09-24,Display,40789,476,46,7,299.39,382.38,0.2772
CAMP00316,2025-02-19,2025-03-14,Search,102850,7305,1848,509,10381.35,38346.01,2.6937
CAMP00317,2025-11-23,2025-12-02,Email,121805,7626,1813,345,7550.57,24661.4,2.2662
CAMP00318,2025-02-17,2025-03-13,Social,28322,812,147,29,612.27,1420.98,1.3208
CAMP00319,2025-10-29,2025-11-06,Search,99421,6268,1450,367,7241.27,28391.7,2.9208
CAMP00320,2025-03-14,2025-04-08,Search,43789,2337,512,122,2888.95,10070.22,2.4858
CAMP00321,2025-02-28,2025-03-13,Display,59190,769,76,11,498.99,756.94,0.5169
CAMP00322,2025-04-24,2025-04-30,Display,12138,115,14,3,78.59,165.63,1.1075
CAMP00323,2025-07-28,2025-08-18,Email,52028,4427,1189,268,3478.03,17601.72,4.0608
CAMP00324,2025-01-26,2025-02-14,Social,104946,2609,459,71,2277.48,3511.26,0.5417
CAMP00325,2025-12-14,2026-01-04,Social,53492,1215,190,33,1132.05,1766.17,0.5602
CAMP00326,2025-05-19,2025-06-15,Display,59710,852,91,19,597.13,1411.17,1.3633
CAMP00327,2025-05-05,2025-05-28,Email,106008,7790,1980,411,5906.33,28609.41,3.8439
CAMP00328,2025-04-01,2025-04-25,Email,77947,5282,1299,244,3981.84,16951.14,3.2571
CAMP00329,2025-10-26,2025-11-18,Influencer,41607,1195,221,54,1481.91,4878.08,2.2918
CAMP00330,2025-08-17,2025-09-05,Display,68561,740,77,14,487.41,979.24,1.0091
CAMP00331,2025-09-12,2025-09-18,Email,80377,6385,1766,378,5190.45,20425.66,2.9352
CAMP00332,2025-06-06,2025-06-22,Influencer,48987,1566,293,62,1590.78,5869.67,2.6898
CAMP00333,2025-07-23,2025-07-31,Email,66323,4078,953,192,2859.88,10962.4,2.8332
CAMP00334,2025-05-09,2025-06-05,Social,24581,636,121,29,586.06,1750.75,1.9873
CAMP00335,2025-05-20,2025-05-27,Social,86784,2111,330,73,1550.28,4982.3,2.2138
CAMP00336,2025-10-17,2025-10-30,Email,76596,7858,2506,577,5826.22,39564.75,5.7908
CAMP00337,2025-10-16,2025-11-03,Display,118656,1120,107,14,809.05,1019.14,0.2597
CAMP00338,2025-04-25,2025-05-13,Email,66668,5142,1332,288,3700.46,20354.95,4.5007
CAMP00339,2025-02-19,2025-02-28,Influencer,75338,3411,748,204,4647.33,12905.8,1.777
CAMP00340,2025-04-28,2025-05-17,Influencer,76903,2603,476,102,3712.88,9996.87,1.6925
CAMP00341,2025-03-28,2025-04-07,Influencer,31012,850,131,27,921.22,1965.7,1.1338
CAMP00342,2025-09-14,2025-09-27,Influencer,22211,707,120,26,776.23,1887.36,1.4314
CAMP00343,2025-10-13,2025-10-30,Search,62448,2883,575,128,3737.53,8964.52,1.3985
CAMP00344,2025-05-27,2025-06-02,Social,113091,2571,367,59,2538.45,4456.06,0.7554
CAMP00345,2025-10-25,2025-11-19,Display,35189,461,44,5,309.3,322.85,0.0438
CAMP00346,2025-03-27,2025-04-04,Social,73764,1594,235,38,982.4,2375.7,1.4183
CAMP00347,2025-10-19,2025-11-03,Social,50000,1563,302,76,1196.66,5175.97,3.3253
CAMP00348,2025-06-29,2025-07-21,Search,62789,4108,969,257,7106.02,17685.31,1.4888
CAMP00349,2025-04-20,2025-05-09,Search,35623,2368,555,142,3596.39,11262.48,2.1316
CAMP00350,2025-08-16,2025-09-04,Display,71680,789,89,13,535.05,873.47,0.6325
CAMP00351,2025-03-08,2025-04-03,Search,24158,1175,234,51,1395.54,4176.31,1.9926
CAMP00352,2025-09-30,2025-10-14,Display,53749,618,50,6,350.62,453.81,0.2943
CAMP00353,2025-09-22,2025-10-04,Search,49254,2580,539,127,3598.53,9100.26,1.5289
CAMP00354,2025-10-31,2025-11-09,Email,28517,2256,565,116,1638.19,8265.01,4.0452
CAMP00355,2025-11-14,2025-11-20,Search,37899,2332,556,132,3155.38,9001.73,1.8528
CAMP00356,2025-08-04,2025-08-10,Social,58771,1917,350,71,1685.66,6017.57,2.5699
CAMP00357,2025-01-15,2025-02-07,Search,53908,2220,451,88,3189.14,8697.19,1.7271
CAMP00358,2025-03-13,2025-03-24,Email,57164,5593,1581,371,5092.41,26180.12,4.141
CAMP00359,2025-12-03,2025-12-25,Search,22037,1551,415,102,2230.8,9001.4,3.0351
CAMP00360,2025-05-18,2025-05-25,Social,63143,1379,213,30,1125.03,2297.95,1.0426
CAMP00361,2025-04-01,2025-04-17,Social,47217,1286,199,35,1012.85,2049.87,1.0239
CAMP00362,2025-01-06,2025-01-20,Search,42717,2676,648,155,3616.47,12561.22,2.4733
CAMP00363,2025-04-12,2025-04-21,Display,94008,1211,123,17,818.42,1193.61,0.4584
CAMP00364,2025-03-24,2025-04-01,Display,14516,224,20,3,171.45,161.16,-0.06
CAMP00365,2025-08-18,2025-08-25,Influencer,64096,3071,610,169,3174.18,14600.76,3.5999
CAMP00366,2025-01-09,2025-02-05,Email,40654,2893,723,149,2798.6,10370.32,2.7055
CAMP00367,2025-07-15,2025-07-31,Display,46976,593,59,5,378.73,316.55,-0.1642
CAMP00368,2025-09-09,2025-09-22,Search,31422,1065,194,29,1431.12,2970.51,1.0757
CAMP00369,2025-03-14,2025-03-22,Influencer,63133,2222,405,91,2511.26,5967.36,1.3762
CAMP00370,2025-03-11,2025-03-28,Search,75702,3643,742,174,4034.78,11093.21,1.7494
CAMP00371,2025-02-04,2025-02-16,Email,156105,7197,1429,226,5282.95,14964.55,1.8326
CAMP00372,2025-07-31,2025-08-16,Search,25452,1964,489,141,2664.21,11363.18,3.2651
CAMP00373,2025-07-22,2025-08-05,Display,123613,1780,180,31,1193.07,2058.16,0.7251
CAMP00374,2025-02-18,2025-02-24,Social,51636,1072,151,35,999.81,2249.02,1.2494
CAMP00375,2025-10-21,2025-11-05,Influencer,85854,2782,484,111,3151.5,9119.45,1.8937
CAMP00376,2025-08-30,2025-09-17,Search,57835,3656,912,261,6195.43,27546.47,3.4463
CAMP00377,2025-08-24,2025-08-30,Influencer,83146,2125,362,70,2201.31,5001.91,1.2722
CAMP00378,2025-02-09,2025-03-04,Email,42602,2396,551,93,1805.69,6664.93,2.6911
CAMP00379,2025-08-27,2025-09-02,Search,124633,7030,1579,389,11001.64,34234.33,2.1117
CAMP00380,2025-03-09,2025-03-29,Social,93416,2214,337,65,1850.38,4022.48,1.1739
CAMP00381,2025-07-06,2025-07-28,Search,27128,1662,364,89,2256.55,8848.24,2.9211
CAMP00382,2025-09-20,2025-10-01,Social,20748,451,66,13,307.8,1005.72,2.2674
CAMP00383,2025-04-20,2025-05-14,Email,28087,3244,1030,251,2294.5,12761.74,4.5619
CAMP00384,2025-08-02,2025-08-15,Search,147206,6994,1411,320,10528.3,21734.79,1.0644
CAMP00385,2025-04-06,2025-04-28,Email,119225,6725,1440,241,5097.38,15256.0,1.9929
CAMP00386,2025-02-26,2025-03-19,Email,62324,4926,1331,289,3859.29,14476.78,2.7512
CAMP00387,2025-10-27,2025-11-08,Search,30195,2243,581,137,2771.55,8924.39,2.22
CAMP00388,2025-05-01,2025-05-19,Influencer,50297,1363,241,44,1687.37,3791.22,1.2468
CAMP00389,2025-02-27,2025-03-20,Social,56589,1278,188,30,1362.07,1868.12,0.3715
CAMP00390,2025-04-23,2025-05-12,Search,49123,2958,671,171,4365.15,12731.27,1.9166
CAMP00391,2025-04-18,2025-05-01,Display,13193,192,24,3,110.13,182.14,0.6539
CAMP00392,2025-01-16,2025-02-12,Email,45596,3412,879,173,2562.55,10991.35,3.2892
CAMP00393,2025-09-21,2025-10-11,Social,106615,3064,526,103,2575.64,10515.43,3.0826
CAMP00394,2025-01-04,2025-01-20,Email,84325,4454,945,167,3959.73,10900.81,1.7529
CAMP00395,2025-06-30,2025-07-22,Social,54387,1039,158,24,817.97,1501.02,0.8351
CAMP00396,2025-12-07,2026-01-01,Social,17706,376,48,5,376.42,410.61,0.0908
CAMP00397,2025-11-19,2025-12-11,Search,40188,2190,474,104,2838.89,9492.05,2.3436
CAMP00398,2025-08-01,2025-08-10,Display,103652,1181,97,18,609.02,1101.9,0.8093
CAMP00399,2025-03-31,2025-04-17,Social,65126,1632,258,50,1110.0,4471.68,3.0285
CAMP00400,2025-12-31,2026-01-26,Social,20310,480,62,7,326.15,489.33,0.5003
CAMP00401,2025-04-30,2025-05-08,Search,138182,6537,1329,308,10605.45,30537.12,1.8794
CAMP00402,2025-07-04,2025-07-22,Search,93360,5843,1322,355,8341.77,27807.52,2.3335
CAMP00403,2025-03-21,2025-04-17,Email,76037,7092,2050,460,5912.51,22303.39,2.7722
CAMP00404,2025-02-26,2025-03-05,Search,87582,5060,1152,290,6380.62,23252.55,2.6442
CAMP00405,2025-10-27,2025-11-12,Search,27295,1446,318,75,2158.63,7131.47,2.3037
CAMP00406,2025-08-08,2025-08-20,Social,130041,2881,434,79,2024.83,5516.78,1.7246
CAMP00407,2025-05-06,2025-05-22,Email,152893,10613,2585,542,8847.11,37598.61,3.2498
CAMP00408,2025-02-23,2025-03-13,Display,110664,1425,146,29,930.04,1898.66,1.0415
CAMP00409,2025-05-04,2025-05-15,Search,89596,4005,793,182,5713.72,17550.24,2.0716
CAMP00410,2025-05-27,2025-06-21,Display,114958,1322,118,12,929.3,775.17,-0.1659
CAMP00411,2025-01-25,2025-02-05,Search,67657,3813,838,205,5123.37,21011.01,3.101
CAMP00412,2025-03-10,2025-03-24,Display,107854,1298,121,14,924.47,879.67,-0.0485
CAMP00413,2025-05-08,2025-05-28,Influencer,47692,1520,256,51,1702.43,4936.09,1.8994
CAMP00414,2025-05-22,2025-06-04,Social,49063,1317,227,38,1076.75,2157.34,1.0036
CAMP00415,2025-11-07,2025-11-16,Email,27827,1917,486,79,1631.37,5391.5,2.3049
CAMP00416,2025-12-27,2026-01-16,Search,88959,3993,785,164,5755.81,15177.69,1.6369
CAMP00417,2025-05-23,2025-06-06,Display,56041,801,81,13,547.81,572.72,0.0455
CAMP00418,2025-10-22,2025-11-02,Social,57234,1640,280,51,1389.55,4272.54,2.0748
CAMP00419,2025-07-04,2025-07-16,Search,30104,1924,467,147,2907.05,10539.34,2.6254
CAMP00420,2025-06-13,2025-06-29,Social,40922,1233,205,33,1292.58,1814.49,0.4038
CAMP00421,2025-06-17,2025-06-24,Search,26740,1594,375,91,2177.34,9424.76,3.3286
CAMP00422,2025-01-21,2025-02-07,Email,27963,1841,456,89,1305.2,5595.41,3.287
CAMP00423,2025-01-23,2025-02-18,Social,41776,1083,184,30,1162.97,2177.66,0.8725
CAMP00424,2025-03-04,2025-03-29,Display,76197,885,85,14,656.88,733.59,0.1168
CAMP00425,2025-06-07,2025-06-14,Search,215080,11600,2471,577,15814.79,38694.58,1.4467
CAMP00426,2025-09-04,2025-09-30,Search,79915,5166,1269,340,5815.39,33181.16,4.7057
CAMP00427,2025-10-22,2025-10-30,Email,80221,4763,1091,179,3982.49,13359.39,2.3545
CAMP00428,2025-01-28,2025-02-15,Search,33608,2115,478,127,3380.07,11366.29,2.3627
CAMP00429,2025-07-17,2025-08-11,Influencer,75129,2694,512,101,2774.26,10230.43,2.6876
CAMP00430,2025-02-19,2025-03-13,Influencer,64018,2174,350,79,1998.86,6836.73,2.4203
CAMP00431,2025-08-06,2025-08-23,Social,69287,1552,230,42,1229.26,2931.82,1.385
CAMP00432,2025-03-17,2025-03-31,Search,30926,1315,249,66,2356.02,6387.38,1.7111
CAMP00433,2025-09-07,2025-09-14,Search,122519,6119,1281,286,7223.84,20154.09,1.7899
CAMP00434,2025-02-27,2025-03-17,Influencer,98889,3583,639,148,4347.64,15105.64,2.4744
CAMP00435,2025-04-02,2025-04-12,Search,63973,4189,1002,245,4975.57,20484.41,3.117
CAMP00436,2025-01-04,2025-01-21,Search,109662,5495,1116,248,7743.24,23258.33,2.0037
CAMP00437,2025-07-29,2025-08-07,Display,65431,1106,136,22,781.11,1616.23,1.0691
CAMP00438,2025-08-04,2025-08-30,Email,45713,3068,743,161,2390.04,9832.25,3.1138
CAMP00439,2025-07-13,2025-07-21,Email,85037,5330,1255,238,4526.02,16142.16,2.5665
CAMP00440,2025-11-17,2025-12-03,Email,93328,5573,1265,226,4024.88,14232.6,2.5362
CAMP00441,2025-09-24,2025-10-08,Social,89634,1763,238,47,1460.48,4076.78,1.7914
CAMP00442,2025-01-21,2025-01-28,Email,102102,7190,1803,366,6818.04,25357.1,2.7191
CAMP00443,2025-03-05,2025-03-31,Display,102792,1191,106,13,872.58,810.28,-0.0714
CAMP00444,2025-06-09,2025-07-06,Social,74187,2121,383,96,1799.51,6300.96,2.5015
CAMP00445,2025-05-15,2025-05-25,Search,56744,3261,759,192,4196.54,17286.52,3.1192
CAMP00446,2025-06-13,2025-07-10,Search,52820,3020,666,169,3769.73,13054.14,2.4629
CAMP00447,2025-08-25,2025-09-17,Display,70688,876,94,12,585.93,1023.92,0.7475
CAMP00448,2025-04-06,2025-04-24,Search,69031,3503,732,172,5174.55,7757.64,0.4992
CAMP00449,2025-05-05,2025-05-27,Social,119992,4074,757,166,3092.8,11365.26,2.6747
CAMP00450,2025-01-17,2025-02-13,Social,50661,1415,251,48,1121.53,4422.02,2.9428
CAMP00451,2025-01-26,2025-02-08,Influencer,65584,2199,408,99,2332.45,6854.7,1.9388
CAMP00452,2025-08-25,2025-09-18,Search,34659,2065,475,117,3334.41,8593.47,1.5772
CAMP00453,2025-01-24,2025-02-14,Search,79705,3650,738,162,4580.52,20906.77,3.5643
CAMP00454,2025-08-10,2025-08-26,Social,34656,1074,186,38,822.02,2364.12,1.876
CAMP00455,2025-11-02,2025-11-11,Email,26668,1346,277,46,1450.98,3268.06,1.2523
CAMP00456,2025-02-24,2025-03-02,Search,52513,3198,737,168,4432.77,12196.77,1.7515
CAMP00457,2025-09-22,2025-10-17,Influencer,67605,2240,398,75,1969.79,4851.48,1.4629
CAMP00458,2025-06-26,2025-07-04,Display,109238,1706,199,45,1098.1,4891.68,3.4547
CAMP00459,2025-11-21,2025-12-14,Search,44192,2713,632,157,3779.08,11241.89,1.9748
CAMP00460,2025-01-14,2025-02-03,Search,76042,4870,1179,277,8210.35,21138.04,1.5746
CAMP00461,2025-12-16,2025-12-22,Display,57561,552,43,3,333.19,158.91,-0.5231
CAMP00462,2025-03-29,2025-04-17,Social,24955,629,101,22,540.39,2067.43,2.8258
CAMP00463,2025-01-04,2025-01-18,Influencer,41313,1567,312,64,1760.73,5333.22,2.029
CAMP00464,2025-11-04,2025-11-24,Social,59189,1384,204,38,1142.64,2876.76,1.5176
CAMP00465,2025-08-17,2025-08-29,Search,68123,3729,808,213,4940.97,13926.97,1.8187
CAMP00466,2025-05-06,2025-05-13,Search,64034,5377,1482,442,7382.0,36258.64,3.9118
CAMP00467,2025-02-01,2025-02-19,Email,21575,1229,275,57,865.58,4029.27,3.655
CAMP00468,2025-04-22,2025-05-18,Social,87240,1846,285,53,1380.21,3567.75,1.5849
CAMP00469,2025-07-01,2025-07-25,Search,53564,2638,568,142,3555.86,14833.62,3.1716
CAMP00470,2025-03-19,2025-04-12,Email,22195,1416,346,79,1244.29,4808.16,2.8642
CAMP00471,2025-08-29,2025-09-21,Email,45615,3309,855,156,2580.9,9700.93,2.7587
CAMP00472,2025-02-08,2025-02-27,Social,108787,2461,386,70,2030.24,5567.0,1.742
CAMP00473,2025-05-17,2025-05-31,Search,43723,2401,506,113,2635.04,9208.18,2.4945
CAMP00474,2025-02-21,2025-02-27,Display,86552,906,106,14,516.64,694.01,0.3433
CAMP00475,2025-08-07,2025-09-03,Email,39470,2610,618,126,2050.12,8597.96,3.1939
CAMP00476,2025-05-05,2025-05-17,Display,69740,984,117,13,598.66,869.61,0.4526
CAMP00477,2025-10-25,2025-11-03,Display,9441,105,9,3,79.21,186.03,1.3486
CAMP00478,2025-10-16,2025-10-28,Influencer,24159,729,106,27,809.54,2221.69,1.7444
CAMP00479,2025-01-01,2025-01-11,Search,100109,6536,1564,398,10689.53,40434.29,2.7826
CAMP00480,2025-12-24,2026-01-17,Display,51029,563,56,9,343.3,517.36,0.507
CAMP00481,2025-10-30,2025-11-19,Search,21858,1291,311,95,1645.61,8647.88,4.2551
CAMP00482,2025-01-15,2025-01-22,Email,146690,10143,2540,490,7141.75,41979.19,4.878
CAMP00483,2025-04-28,2025-05-19,Search,95620,5517,1226,305,7802.52,23830.0,2.0541
CAMP00484,2025-06-08,2025-07-04,Social,52296,1279,200,30,1071.65,1744.06,0.6275
CAMP00485,2025-01-15,2025-02-10,Search,17035,944,197,50,1436.65,4269.83,1.9721
CAMP00486,2025-03-18,2025-03-28,Influencer,30615,1133,192,41,1348.19,4058.28,2.0102
CAMP00487,2025-04-27,2025-05-24,Search,84063,3983,804,193,4869.3,14971.61,2.0747
CAMP00488,2025-10-23,2025-11-11,Social,96241,3769,750,168,2392.05,9701.35,3.0557
CAMP00489,2025-10-23,2025-11-12,Display,28389,295,31,7,213.35,338.71,0.5876
CAMP00490,2025-11-10,2025-11-28,Search,37751,2359,540,134,3960.63,11429.65,1.8858
CAMP00491,2025-11-08,2025-11-27,Social,31080,842,120,19,767.69,1330.85,0.7336
CAMP00492,2025-01-17,2025-01-24,Social,31359,768,102,20,800.31,1304.83,0.6304
CAMP00493,2025-10-10,2025-11-05,Display,66746,809,92,14,504.95,655.48,0.2981
CAMP00494,2025-12-13,2025-12-26,Social,148493,4313,734,162,3443.64,9554.79,1.7746
CAMP00495,2025-02-27,2025-03-16,Display,28518,484,71,16,303.07,1005.61,2.3181
CAMP00496,2025-03-29,2025-04-11,Display,25506,232,16,3,122.38,200.35,0.6371
CAMP00497,2025-02-10,2025-02-20,Social,104384,3925,774,188,3200.74,13453.7,3.2033
CAMP00498,2025-02-07,2025-03-06,Email,97928,7692,2023,426,5491.94,32267.11,4.8754
CAMP00499,2025-06-25,2025-07-19,Search,113125,5244,1065,252,7462.35,19381.65,1.5973
CAMP00500,2025-03-17,2025-03-28,Search,30508,2234,554,165,3200.9,12524.35,2.9128
CAMP00501,2025-11-15,2025-12-08,Display,9743,139,14,3,96.24,199.84,1.0765
CAMP00502,2025-07-29,2025-08-06,Search,51262,2577,550,123,3728.47,9412.2,1.5244
CAMP00503,2025-02-03,2025-02-28,Influencer,74999,4007,906,262,6633.19,27978.75,3.218
CAMP00504,2025-08-19,2025-08-31,Email,55352,3820,977,211,2646.15,12704.09,3.801
CAMP00505,2025-04-07,2025-04-20,Search,11475,742,177,46,1083.01,3830.62,2.537
CAMP00506,2025-03-19,2025-03-27,Search,24226,1308,285,57,1929.83,4105.12,1.1272
CAMP00507,2025-09-15,2025-10-01,Email,62596,3750,871,164,3043.69,9848.6,2.2357
CAMP00508,2025-03-23,2025-04-15,Search,48009,3213,791,221,4947.51,20208.07,3.0845
CAMP00509,2025-08-13,2025-08-22,Email,24974,1898,520,120,1495.73,7114.27,3.7564
CAMP00510,2025-01-15,2025-01-30,Display,108410,2184,298,54,1584.56,3929.5,1.4799
CAMP00511,2025-10-28,2025-11-10,Email,55542,5261,1574,362,3908.91,22314.74,4.7087
CAMP00512,2025-07-31,2025-08-25,Social,18371,523,95,15,451.14,1077.34,1.388
CAMP00513,2025-08-25,2025-09-09,Influencer,88775,3754,726,173,3939.88,14099.27,2.5786
CAMP00514,2025-02-22,2025-03-18,Search,76174,5393,1317,362,6598.69,28304.82,3.2895
CAMP00515,2025-03-22,2025-03-31,Social,44921,1284,226,49,870.72,2904.1,2.3353
CAMP00516,2025-06-14,2025-07-02,Influencer,64659,2529,493,100,2730.83,10286.42,2.7668
CAMP00517,2025-05-21,2025-06-07,Social,91199,1982,303,51,1443.15,4092.78,1.836
CAMP00518,2025-12-24,2026-01-09,Social,111459,2666,424,70,3143.46,4769.32,0.5172
CAMP00519,2025-05-31,2025-06-08,Social,24602,590,113,21,432.24,1494.68,2.458
CAMP00520,2025-06-08,2025-06-29,Search,65540,4048,928,229,7092.37,14514.3,1.0465
CAMP00521,2025-05-08,2025-05-15,Social,98747,2075,292,52,1679.46,3819.67,1.2743
CAMP00522,2025-03-03,2025-03-24,Influencer,92262,2681,439,81,2496.13,5561.7,1.2281
CAMP00523,2025-12-24,2026-01-08,Influencer,58714,2521,498,116,2749.8,11351.28,3.128
CAMP00524,2025-05-01,2025-05-23,Social,60980,2038,366,85,1530.29,6252.5,3.0858
CAMP00525,2025-11-03,2025-11-09,Email,38054,2468,612,126,1924.0,10679.36,4.5506
CAMP00526,2025-10-28,2025-11-12,Social,60931,1456,241,48,1010.02,3242.72,2.2106
CAMP00527,2025-08-15,2025-08-25,Influencer,50289,1882,358,96,2401.78,7710.04,2.2101
CAMP00528,2025-10-23,2025-11-01,Influencer,39405,1336,266,65,1700.54,5979.98,2.5165
CAMP00529,2025-03-19,2025-03-25,Search,66069,4404,1038,260,6807.92,18608.1,1.7333
CAMP00530,2025-01-20,2025-02-09,Influencer,112045,4762,893,225,4704.13,16835.92,2.579
CAMP00531,2025-11-23,2025-12-03,Display,34654,344,36,5,206.37,234.91,0.1383
CAMP00532,2025-05-11,2025-05-31,Display,40450,384,29,3,220.95,186.25,-0.157
CAMP00533,2025-04-27,2025-05-11,Search,53949,3440,776,202,4590.08,12331.77,1.6866
CAMP00534,2025-10-23,2025-11-18,Influencer,23497,1135,234,65,1325.42,7234.77,4.4585
CAMP00535,2025-09-24,2025-10-09,Display,50901,662,72,6,472.84,380.93,-0.1944
CAMP00536,2025-04-12,2025-05-06,Search,31545,1312,264,57,1871.57,4568.0,1.4407
CAMP00537,2025-09-03,2025-09-22,Social,97810,2175,326,62,1752.63,4209.56,1.4019
CAMP00538,2025-05-13,2025-06-05,Search,68253,3853,886,216,6344.3,14988.7,1.3625
CAMP00539,2025-12-08,2025-12-22,Display,26852,344,33,2,254.0,153.38,-0.3961
CAMP00540,2025-04-12,2025-05-02,Social,78613,2097,335,74,1807.34,4786.18,1.6482
CAMP00541,2025-12-17,2026-01-02,Social,92916,2862,529,98,2433.31,5928.01,1.4362
CAMP00542,2025-04-26,2025-05-18,Display,90071,1136,122,15,725.85,958.88,0.321
CAMP00543,2025-01-09,2025-01-31,Display,45729,444,41,5,261.3,337.93,0.2933
CAMP00544,2025-11-10,2025-12-06,Search,26233,1697,398,94,2179.17,8007.69,2.6747
CAMP00545,2025-01-21,2025-02-06,Display,27409,232,14,0,130.35,0.0,-1.0
CAMP00546,2025-03-13,2025-03-30,Social,25440,528,77,18,432.97,1534.15,2.5433
CAMP00547,2025-03-03,2025-03-20,Search,72274,2945,571,98,4318.78,7666.36,0.7751
CAMP00548,2025-03-10,2025-04-03,Email,108387,5742,1302,230,4508.33,17724.9,2.9316
CAMP00549,2025-02-02,2025-02-13,Social,60022,2545,502,116,1985.19,8817.67,3.4417
CAMP00550,2025-05-13,2025-05-21,Display,71618,900,82,11,601.05,660.12,0.0983
CAMP00551,2025-02-27,2025-03-23,Influencer,43562,1132,172,38,947.55,3080.02,2.2505
CAMP00552,2025-05-26,2025-06-02,Search,22951,1616,372,101,2246.64,7535.7,2.3542
CAMP00553,2025-03-23,2025-04-04,Email,91177,6171,1558,287,3892.19,21274.24,4.4659
CAMP00554,2025-12-02,2025-12-15,Display,61423,708,79,20,465.52,1483.84,2.1875
CAMP00555,2025-04-27,2025-05-21,Social,32189,1021,180,30,919.74,1881.33,1.0455
CAMP00556,2025-06-19,2025-07-03,Display,38580,348,32,5,205.97,372.46,0.8083
CAMP00557,2025-11-08,2025-12-04,Social,29732,745,115,19,590.18,1142.28,0.9355
CAMP00558,2025-05-15,2025-05-31,Search,150276,6954,1441,314,10961.24,23178.29,1.1146
